Episode_Return,Episode_Return_smooth,env_step
78.8,109.33999999999999,12497.0
100.0,99.4,12536.0
163.6,104.6,12673.0
87.4,106.55999999999999,12707.0
190.4,117.33999999999999,12857.0
66.6,119.17999999999999,12888.0
71.6,118.7,12966.0
114.4,120.0,13116.0
95.0,108.01999999999998,13249.0
91.4,105.91999999999999,13316.0
113.6,109.4,13451.0
100.0,109.4,13586.0
74.8,100.52000000000001,13678.0
138.0,105.58,13812.0
126.0,99.14000000000001,13953.0
127.8,105.25999999999999,14119.0
74.0,105.5,14143.0
112.4,105.3,14167.0
112.6,107.05999999999999,14334.0
35.0,101.42,14348.0
186.6,108.72,14464.0
106.4,109.35999999999999,14617.0
150.6,116.94000000000001,14753.0
106.8,113.82000000000001,14887.0
191.6,120.38,15041.0
99.2,117.52000000000001,15171.0
106.6,120.78,15294.0
94.0,118.93999999999998,15371.0
111.2,118.8,15500.0
174.8,132.78000000000003,15703.0
104.4,124.55999999999999,15838.0
66.8,120.6,15852.0
66.2,112.16,15913.0
137.0,115.17999999999999,15935.0
127.4,108.76000000000002,16075.0
120.6,110.9,16228.0
185.6,118.8,16423.0
139.2,123.32000000000001,16433.0
56.6,117.85999999999999,16448.0
62.8,106.66,16479.0
76.2,103.84,16538.0
131.4,110.3,16583.0
84.2,112.1,16597.0
142.2,112.62,16768.0
111.0,110.97999999999999,16908.0
163.0,115.22,17039.0
140.6,110.72,17270.0
81.8,104.97999999999999,17294.0
48.0,104.12,17310.0
168.0,114.64000000000001,17487.0
120.2,119.04,17524.0
79.6,113.85999999999999,17574.0
156.6,121.1,17724.0
104.0,117.28,17874.0
176.8,123.85999999999999,18066.0
120.8,119.64000000000001,18232.0
91.6,114.74000000000001,18270.0
142.4,120.8,18404.0
134.4,129.44,18426.0
80.0,120.64000000000001,18447.0
82.4,116.85999999999999,18468.0
81.6,117.05999999999999,18592.0
141.4,115.53999999999999,18750.0
101.4,115.28,18818.0
102.0,107.8,18954.0
126.2,108.34,19083.0
105.6,109.73999999999998,19208.0
110.2,106.52000000000001,19328.0
111.0,104.17999999999999,19464.0
80.0,104.17999999999999,19485.0
67.0,102.64000000000001,19500.0
95.2,104.0,19615.0
110.8,100.94,19712.0
129.2,103.72,19838.0
120.2,105.54,19967.0
121.0,105.01999999999998,20095.0
107.0,105.16,20223.0
112.6,105.4,20291.0
123.0,106.6,20419.0
106.4,109.24000000000001,20533.0
90.0,111.54,20666.0
34.2,105.44000000000001,20680.0
123.2,106.67999999999999,20816.0
128.8,106.64000000000001,20987.0
74.0,102.02000000000001,21014.0
265.2,116.44000000000001,21514.0
33.0,109.03999999999999,21530.0
67.4,104.52000000000001,21546.0
44.6,96.67999999999999,21567.0
86.4,94.67999999999999,21610.0
52.0,90.88,21622.0
247.8,112.23999999999998,22122.0
236.2,123.53999999999999,22622.0
97.0,120.36000000000001,22708.0
274.6,140.42000000000002,23208.0
271.2,141.01999999999998,23708.0
69.0,144.62,23721.0
241.2,162.0,24221.0
34.6,161.0,24236.0
78.4,160.2,24249.0
21.0,157.10000000000002,24263.0
75.2,139.84,24279.0
76.4,123.85999999999999,24293.0
262.0,140.35999999999999,24793.0
268.8,139.78,25293.0
275.6,140.22,25793.0
85.4,141.86,25804.0
238.8,141.62,26259.0
74.0,145.56,26274.0
237.4,161.45999999999998,26774.0
260.4,185.4,27274.0
231.2,201.0,27643.0
292.0,222.56,28143.0
237.8,220.14000000000001,28643.0
239.8,217.24,29143.0
252.0,214.87999999999997,29643.0
76.0,213.94,29669.0
263.6,216.42,30169.0
49.6,213.98000000000002,30209.0
100.2,200.26,30279.0
123.0,186.52,30385.0
281.4,191.54000000000002,30885.0
147.2,177.06,31054.0
208.4,174.12,31403.0
264.4,176.57999999999998,31859.0
247.2,176.10000000000002,32359.0
116.6,180.16000000000003,32510.0
94.8,163.28,32522.0
127.0,171.02,32696.0
192.0,180.2,32961.0
147.6,182.66,33147.0
128.4,167.35999999999999,33350.0
120.2,164.66000000000003,33490.0
253.8,169.2,33913.0
168.2,159.57999999999998,34243.0
172.8,152.14,34453.0
301.4,170.62,34953.0
250.4,186.18,35453.0
294.4,202.92000000000002,35953.0
127.0,196.42000000000002,36115.0
247.4,206.4,36615.0
286.4,222.2,37115.0
256.2,235.8,37615.0
289.8,239.4,38115.0
108.0,233.38000000000002,38261.0
357.6,251.85999999999999,38761.0
300.4,251.76000000000005,39249.0
287.0,255.42,39749.0
247.4,250.71999999999997,40100.0
302.8,268.3,40600.0
178.8,261.44,40717.0
280.6,260.86,41132.0
267.8,262.02,41632.0
331.4,266.18,42132.0
173.6,272.74,42316.0
130.2,250.0,42329.0
291.2,249.08,42829.0
81.6,228.54000000000002,42844.0
307.2,234.51999999999998,43344.0
329.0,237.14000000000001,43756.0
262.0,245.45999999999998,44149.0
71.0,224.5,44161.0
191.0,216.82,44418.0
199.2,203.60000000000002,44700.0
293.8,215.61999999999998,45200.0
242.6,226.86000000000004,45700.0
212.2,218.95999999999998,46046.0
94.2,220.22000000000003,46070.0
293.8,218.88000000000002,46570.0
259.8,211.95999999999998,46963.0
272.6,213.01999999999998,47463.0
329.4,238.86000000000004,47963.0
316.0,251.36000000000004,48463.0
88.0,240.24,48478.0
211.6,232.02000000000004,48726.0
177.4,225.5,48897.0
154.6,219.73999999999995,49074.0
206.2,230.93999999999997,49398.0
313.4,232.9,49898.0
172.0,224.12000000000003,50031.0
209.0,217.76,50358.0
132.4,198.06,50480.0
262.6,192.71999999999997,50980.0
224.4,206.35999999999999,51177.0
299.2,215.11999999999998,51600.0
299.8,227.35999999999999,52100.0
145.8,226.48000000000002,52110.0
302.6,236.11999999999998,52316.0
247.6,229.54000000000002,52574.0
224.2,234.76,52821.0
159.4,229.80000000000004,52976.0
60.2,222.58,52990.0
165.2,212.83999999999997,53127.0
78.2,198.21999999999997,53141.0
149.2,183.21999999999997,53167.0
191.2,172.35999999999999,53292.0
161.0,173.88,53445.0
109.0,154.52,53463.0
179.4,147.7,53555.0
174.8,142.76,53721.0
153.4,142.16,53836.0
334.0,169.54000000000002,54336.0
330.2,186.04000000000002,54836.0
261.2,204.33999999999997,55112.0
133.2,202.74,55245.0
127.0,196.32,55296.0
124.4,192.66,55330.0
253.2,207.08,55722.0
224.8,211.61999999999998,56020.0
265.0,220.63999999999996,56355.0
214.6,226.76000000000005,56647.0
275.8,220.94,57147.0
195.6,207.48000000000002,57416.0
296.6,211.02000000000004,57900.0
290.0,226.7,58394.0
300.2,244.01999999999998,58803.0
170.4,248.61999999999998,58914.0
178.2,241.11999999999998,59039.0
97.6,228.4,59059.0
332.0,235.1,59559.0
69.6,220.6,59622.0
268.0,219.82,59901.0
342.2,234.48000000000002,60273.0
145.0,219.32,60360.0
239.4,214.26,60466.0
163.8,200.61999999999998,60578.0
199.8,203.56,60593.0
218.0,207.53999999999996,60608.0
169.2,214.7,60667.0
228.8,204.38000000000002,60771.0
123.0,209.71999999999997,60862.0
188.4,201.76000000000002,60973.0
137.6,181.3,60987.0
187.0,185.5,61093.0
142.6,175.82,61194.0
234.8,182.92000000000002,61298.0
202.4,183.18,61349.0
159.6,177.34,61413.0
188.0,179.22,61482.0
196.2,175.95999999999998,61498.0
207.4,184.4,61588.0
250.8,190.64000000000001,61698.0
144.6,191.34,61810.0
163.2,188.95999999999998,61910.0
308.4,205.54000000000002,62022.0
186.6,200.72,62222.0
274.4,207.92000000000002,62515.0
322.8,224.23999999999995,63015.0
395.2,244.95999999999998,63515.0
388.2,264.15999999999997,64015.0
356.6,279.08000000000004,64515.0
250.2,279.02000000000004,64878.0
356.2,300.18,65378.0
288.8,312.74,65878.0
286.0,310.5,66378.0
253.0,317.14,66507.0
112.8,300.97999999999996,66519.0
434.4,312.14,67019.0
392.6,311.88,67519.0
394.0,312.46,68019.0
178.0,294.6,68095.0
255.0,295.08000000000004,68236.0
356.8,295.14,68736.0
349.2,301.17999999999995,69127.0
292.2,301.8,69362.0
378.6,314.36,69714.0
323.6,335.43999999999994,69915.0
349.6,326.96,70184.0
447.6,332.46,70684.0
203.6,313.41999999999996,70816.0
281.8,323.8,70924.0
287.4,327.04,71278.0
325.2,323.88,71651.0
185.2,307.48,71860.0
297.8,308.0400000000001,72097.0
239.8,294.15999999999997,72132.0
328.4,294.64,72491.0
365.6,296.23999999999995,72655.0
342.4,285.72,72941.0
500.0,315.36,73441.0
353.6,322.53999999999996,73669.0
394.8,333.28000000000003,73906.0
342.8,335.03999999999996,74013.0
376.0,354.12,74205.0
320.2,356.36,74341.0
190.8,351.46,74521.0
265.0,345.12,74709.0
183.0,326.85999999999996,74813.0
161.8,308.8,75038.0
180.6,276.86,75086.0
203.0,261.8,75199.0
236.2,245.93999999999997,75366.0
245.6,236.21999999999997,75474.0
208.4,219.45999999999998,75588.0
350.0,222.44,75713.0
235.2,226.88000000000002,75825.0
228.6,223.24,75934.0
233.0,228.24,76038.0
360.4,248.1,76189.0
160.2,246.06,76249.0
220.8,247.84,76377.0
180.4,242.26,76507.0
350.4,252.74,76633.0
221.8,254.08,76686.0
167.0,235.78000000000003,76847.0
322.2,244.48000000000002,76961.0
296.6,251.28000000000003,77134.0
130.2,241.0,77355.0
320.6,237.01999999999998,77554.0
323.4,253.33999999999997,77769.0
306.8,261.94,77957.0
320.2,275.91999999999996,78184.0
288.0,269.68,78352.0
235.4,271.04,78529.0
361.8,290.52,78749.0
230.2,281.32,78939.0
269.0,278.56000000000006,79098.0
224.0,287.94000000000005,79253.0
375.4,293.41999999999996,79448.0
229.4,284.02,79581.0
293.2,282.65999999999997,79791.0
341.6,284.8,79993.0
281.4,284.14,80096.0
448.0,305.4,80466.0
154.0,284.62,80576.0
187.0,280.3,80690.0
226.8,276.08000000000004,80795.0
214.0,275.08,80906.0
222.8,259.82000000000005,81033.0
225.4,259.41999999999996,81106.0
267.4,256.84,81196.0
148.2,237.5,81206.0
211.0,230.45999999999998,81350.0
249.6,210.61999999999998,81449.0
300.0,225.21999999999997,81560.0
344.4,240.95999999999998,81671.0
301.4,248.42,81763.0
258.2,252.84,81891.0
385.8,269.14,82339.0
389.8,285.58000000000004,82609.0
471.6,306.0,83106.0
370.8,328.26,83330.0
277.6,334.91999999999996,83506.0
408.0,350.76,83824.0
376.6,358.42,84073.0
334.6,357.44,84313.0
405.4,367.84,84653.0
318.4,373.86,84855.0
305.2,365.8,84868.0
298.0,356.62,84974.0
199.8,329.43999999999994,85074.0
340.8,326.43999999999994,85176.0
290.2,327.7,85273.0
196.0,306.5,85374.0
374.0,306.23999999999995,85559.0
293.2,302.1,85657.0
195.4,281.1,85758.0
316.4,280.9,85857.0
338.8,284.26,85954.0
251.2,279.58000000000004,86054.0
192.4,278.84,86064.0
330.2,277.78000000000003,86167.0
296.8,278.43999999999994,86266.0
261.2,284.96000000000004,86473.0
224.4,270.0,86574.0
272.6,267.94,86691.0
243.8,272.78000000000003,86971.0
259.2,267.06,87079.0
224.6,255.64000000000001,87093.0
249.4,255.45999999999998,87349.0
372.6,273.47999999999996,87849.0
268.2,267.28,87973.0
328.0,270.4,88261.0
273.4,271.62,88674.0
341.6,283.34,89174.0
169.0,272.97999999999996,89389.0
270.8,275.67999999999995,89777.0
112.4,261.0,89929.0
229.6,261.5,90118.0
186.4,255.2,90196.0
249.4,242.88000000000002,90349.0
120.6,228.11999999999998,90458.0
349.4,230.25999999999993,90958.0
158.2,218.74,90995.0
122.6,196.83999999999997,91024.0
147.8,194.71999999999997,91038.0
397.4,207.38000000000002,91519.0
380.4,234.18,92019.0
241.0,235.32,92075.0
226.6,239.34,92276.0
281.8,242.58,92437.0
389.8,269.5,92864.0
332.8,267.84000000000003,93211.0
418.2,293.84000000000003,93711.0
407.4,322.32,94211.0
380.4,345.58000000000004,94613.0
417.8,347.62,95113.0
313.2,340.9,95613.0
254.8,342.28000000000003,95702.0
304.8,350.1,95917.0
385.2,360.43999999999994,96417.0
297.8,351.23999999999995,96741.0
403.2,358.28000000000003,97241.0
373.2,353.78000000000003,97741.0
262.2,339.25999999999993,97958.0
402.2,341.43999999999994,98458.0
402.6,339.91999999999996,98958.0
321.8,340.78000000000003,99458.0
293.2,344.62,99684.0
355.4,349.68,100184.0
222.6,333.41999999999996,100466.0
418.4,345.48,100966.0
418.4,347.0,101466.0
247.0,334.38,101537.0
305.0,338.65999999999997,101993.0
320.8,330.52,102493.0
292.0,319.46,102675.0
387.8,326.05999999999995,103175.0
406.4,337.38,103648.0
341.2,335.9599999999999,104148.0
334.2,347.12,104648.0
292.2,334.5,104970.0
347.2,327.38,105470.0
346.4,337.32,105970.0
358.2,342.64,106470.0
338.2,344.38,106970.0
235.2,338.7,107179.0
411.2,341.0400000000001,107656.0
233.6,323.75999999999993,107848.0
356.8,325.32,108348.0
419.0,333.8,108848.0
368.6,341.43999999999994,109348.0
379.6,344.68,109848.0
359.4,345.98,110348.0
352.0,345.36,110848.0
418.2,353.36,111348.0
343.2,364.15999999999997,111848.0
204.2,343.4599999999999,111880.0
330.2,353.12,112380.0
239.4,341.38,112594.0
351.6,334.64,113094.0
360.0,333.78,113594.0
351.8,331.0,114094.0
356.0,330.65999999999997,114594.0
418.6,337.32,115094.0
392.4,334.74000000000007,115594.0
311.2,331.53999999999996,116094.0
393.0,350.41999999999996,116594.0
366.0,354.0,117094.0
267.6,356.82000000000005,117594.0
179.8,339.64,117636.0
251.2,328.76000000000005,117831.0
371.0,330.68,118331.0
344.4,329.52,118831.0
369.4,324.6,119331.0
297.8,315.14,119654.0
275.6,311.58000000000004,120011.0
341.0,306.38,120308.0
275.0,297.28000000000003,120658.0
287.8,299.3,120823.0
334.2,314.74,121323.0
241.4,313.75999999999993,121485.0
315.8,308.24,121826.0
299.8,303.78000000000003,122177.0
303.0,297.14,122377.0
141.0,281.46000000000004,122600.0
247.2,278.62,122855.0
267.2,271.23999999999995,122970.0
366.2,280.36,123470.0
278.8,279.46,123610.0
356.0,281.64,124052.0
245.8,282.08000000000004,124254.0
394.8,289.97999999999996,124754.0
372.8,297.28000000000003,125223.0
236.2,290.6,125371.0
222.2,298.71999999999997,125555.0
325.0,306.5,125803.0
287.0,308.48,126000.0
261.8,298.04,126243.0
306.8,300.84,126424.0
305.4,295.78000000000003,126632.0
377.2,308.9200000000001,126825.0
276.4,297.08000000000004,127021.0
270.0,286.8,127145.0
143.4,277.52,127293.0
309.8,286.28000000000003,127445.0
208.2,274.6,127562.0
262.8,272.18,127723.0
271.8,273.18,127882.0
289.4,271.44,128052.0
270.0,267.9,128174.0
274.0,257.58,128301.0
267.8,256.71999999999997,128414.0
274.4,257.16,128549.0
268.8,269.7,128668.0
230.4,261.76,128766.0
266.0,267.53999999999996,128871.0
269.2,268.18,128986.0
204.0,261.4,129105.0
266.8,259.14,129210.0
265.6,258.7,129320.0
235.6,254.85999999999999,129354.0
189.2,247.0,129482.0
197.2,239.28000000000003,129580.0
234.4,235.84,129692.0
238.6,236.66,129769.0
244.8,234.54000000000002,129877.0
249.8,232.6,129983.0
230.4,235.24,130090.0
270.0,235.56,130203.0
284.2,237.42,130304.0
344.0,248.26,130414.0
176.4,246.98000000000002,130522.0
214.4,248.7,130629.0
299.2,255.18,130754.0
211.2,252.44,130862.0
240.8,252.04000000000002,130958.0
245.6,251.61999999999998,131126.0
232.4,251.82,131252.0
179.8,242.8,131385.0
242.6,238.64000000000001,131395.0
201.2,224.35999999999999,131522.0
216.8,228.4,131537.0
252.8,232.24,131651.0
311.8,233.5,131800.0
347.4,247.11999999999998,131970.0
213.6,244.4,132101.0
285.2,248.35999999999999,132217.0
305.0,255.61999999999998,132402.0
293.2,266.96,132534.0
298.2,272.52,132810.0
296.2,282.02,132987.0
289.2,289.26000000000005,133281.0
178.8,281.86,133482.0
199.2,270.6,133655.0
202.0,256.06,133908.0
331.0,267.8,134299.0
229.8,262.26000000000005,134467.0
360.4,267.8,134858.0
297.4,268.21999999999997,135111.0
271.2,265.52,135254.0
167.2,252.61999999999998,135382.0
282.2,251.92,135515.0
220.2,256.06,135632.0
292.4,265.38,135776.0
265.2,271.7,135915.0
263.0,264.9,136172.0
210.2,262.93999999999994,136305.0
216.6,248.56,136458.0
240.2,242.84,136594.0
197.8,235.5,136916.0
227.6,241.53999999999996,137071.0
195.6,232.87999999999997,137174.0
358.2,246.68,137674.0
211.2,238.56,137837.0
276.4,239.68,138216.0
194.0,232.77999999999997,138322.0
197.4,231.5,138497.0
201.4,229.98000000000002,138689.0
166.2,222.58,138819.0
366.0,239.4,139319.0
305.6,247.2,139528.0
373.2,264.96,139914.0
295.4,258.68,140118.0
270.2,264.58000000000004,140443.0
334.8,270.41999999999996,140943.0
227.0,273.71999999999997,141191.0
295.0,283.47999999999996,141691.0
179.8,281.32,141929.0
169.0,281.6,142127.0
205.6,265.56000000000006,142300.0
239.2,258.91999999999996,142675.0
282.8,249.88000000000002,143019.0
187.6,239.1,143061.0
297.4,241.82000000000002,143389.0
253.4,233.67999999999998,143632.0
238.4,234.82000000000002,143892.0
378.2,243.14000000000001,144262.0
154.0,240.56,144456.0
139.6,237.61999999999998,144691.0
429.8,260.04,145191.0
388.4,274.96,145589.0
254.8,272.15999999999997,145852.0
249.8,278.38,145996.0
356.0,284.23999999999995,146379.0
306.0,289.5,146771.0
427.8,308.43999999999994,147271.0
293.0,299.91999999999996,147430.0
278.4,312.36,147579.0
390.0,337.4,148079.0
353.4,329.76,148579.0
426.4,333.56,149079.0
420.0,350.08,149579.0
304.2,355.52000000000004,149834.0
417.8,361.7,150334.0
217.2,352.82,150480.0
379.4,347.98,150980.0
338.8,352.56000000000006,151397.0
417.4,366.46,151897.0
387.4,366.2,152397.0
380.8,368.93999999999994,152776.0
426.2,368.91999999999996,153276.0
379.4,364.86,153776.0
429.0,377.34000000000003,154276.0
352.2,370.78,154776.0
335.2,382.58000000000004,155069.0
288.4,373.48,155461.0
371.0,376.7,155815.0
317.4,366.7,156129.0
391.8,367.14,156529.0
403.4,369.4,156968.0
347.2,361.50000000000006,157262.0
418.2,365.38,157762.0
430.4,365.5200000000001,158262.0
389.0,369.20000000000005,158762.0
433.2,379.0,159262.0
333.8,383.54,159762.0
425.8,389.02,160262.0
335.8,390.85999999999996,160762.0
427.0,394.38,161262.0
298.4,383.88,161762.0
313.0,380.46000000000004,162262.0
351.4,373.78,162762.0
433.6,374.1,163262.0
431.4,378.34,163762.0
361.6,371.18,164262.0
418.8,379.68,164724.0
413.4,378.43999999999994,165207.0
249.6,369.82,165247.0
342.8,361.4,165514.0
436.6,375.21999999999997,166014.0
387.0,382.62,166514.0
436.8,391.15999999999997,167014.0
441.4,391.94,167514.0
438.2,392.62,168014.0
337.4,390.2,168514.0
437.0,392.02,169014.0
339.0,384.58000000000004,169514.0
425.4,402.15999999999997,170014.0
426.4,410.52,170514.0
425.8,409.44,171014.0
398.6,410.6,171420.0
367.0,403.62,171766.0
342.4,393.72,172121.0
370.6,386.96,172621.0
422.8,395.5,173121.0
273.4,379.14,173330.0
202.4,365.48,173402.0
269.2,349.86,173485.0
371.4,344.36,173985.0
412.2,343.0,174485.0
323.4,335.48,174985.0
353.8,334.15999999999997,175321.0
399.0,339.82,175821.0
330.8,335.84000000000003,176321.0
186.8,312.24,176426.0
418.2,326.71999999999997,176926.0
322.0,338.68,177426.0
281.2,339.88,177926.0
332.6,336.0,178426.0
419.6,336.74,178926.0
291.8,333.58000000000004,179426.0
323.4,330.53999999999996,179926.0
355.0,326.14,180426.0
354.8,328.53999999999996,180926.0
360.0,345.86,181426.0
266.8,330.71999999999997,181926.0
359.8,334.49999999999994,182426.0
339.6,340.34000000000003,182926.0
268.6,333.94,183426.0
292.0,321.18,183926.0
274.8,319.48,184426.0
320.0,319.14,184926.0
266.6,310.3,185426.0
272.0,302.02000000000004,185926.0
275.8,293.6,186426.0
284.4,295.36,186926.0
261.6,285.53999999999996,187426.0
277.2,279.3,187926.0
240.0,276.43999999999994,188186.0
350.6,282.3,188686.0
180.4,272.86,188758.0
249.6,265.82000000000005,189027.0
169.0,256.06,189129.0
331.2,261.98,189629.0
403.6,274.76000000000005,190129.0
355.2,281.84,190629.0
360.6,291.74,191129.0
352.0,299.21999999999997,191629.0
360.2,311.23999999999995,192129.0
217.6,297.94,192266.0
357.6,315.65999999999997,192766.0
358.0,326.5,193266.0
140.8,323.67999999999995,193379.0
357.6,326.32,193879.0
343.8,320.34000000000003,194376.0
272.0,312.02,194732.0
299.8,305.94,195232.0
210.4,291.78,195351.0
378.4,293.6,195851.0
172.8,289.12,195865.0
429.0,296.26,196365.0
401.2,300.58,196865.0
381.2,324.62000000000006,197365.0
389.8,327.84,197865.0
218.8,315.34000000000003,197968.0
250.0,313.14,198083.0
261.0,309.26,198193.0
206.6,308.88,198298.0
255.2,296.56000000000006,198404.0
444.8,323.76,198904.0
442.2,325.08000000000004,199404.0
357.2,320.68,199904.0
193.6,301.92,200017.0
316.4,294.58,200517.0
219.8,294.67999999999995,200636.0
178.6,287.53999999999996,200754.0
210.6,282.5,200887.0
242.0,286.04,200996.0
187.8,279.3,201144.0
335.8,268.4,201485.0
245.2,248.7,201633.0
424.8,255.45999999999998,202133.0
228.2,258.91999999999996,202241.0
252.4,252.52000000000004,202371.0
285.6,259.1,202483.0
263.8,267.62,202591.0
289.4,275.5,202705.0
252.0,276.5,202825.0
202.6,277.97999999999996,202949.0
240.2,268.41999999999996,203002.0
442.6,288.16,203502.0
432.0,288.88,204002.0
343.2,300.38,204502.0
371.2,312.26,205002.0
212.8,304.98,205092.0
266.2,305.21999999999997,205411.0
208.6,297.14,205492.0
332.0,305.14,205947.0
269.4,311.82000000000005,206282.0
319.2,319.71999999999997,206782.0
339.2,309.38,207188.0
210.8,287.26,207251.0
314.0,284.34000000000003,207650.0
366.6,283.88,208150.0
287.6,291.35999999999996,208446.0
296.4,294.38,208809.0
257.2,299.24,209011.0
289.8,295.02,209511.0
382.0,306.28000000000003,210011.0
331.0,307.46,210511.0
285.4,302.08000000000004,211011.0
303.8,311.38,211511.0
