Episode_Return,env_step,Episode_Return_smooth
42.0,22142,123.4
162.0,22304,127.2
145.0,22449,129.6
77.0,22526,122.3
141.0,22667,131.9
133.0,22800,130.5
51.0,22851,121.2
157.0,23008,123.2
32.0,23040,108.9
152.0,23192,109.2
150.0,23342,120.0
151.0,23493,118.9
151.0,23644,119.5
141.0,23785,125.9
151.0,23936,126.9
148.0,24084,128.4
170.0,24254,140.3
102.0,24356,134.8
156.0,24512,147.2
188.0,24700,150.8
164.0,24864,152.2
11.0,24875,138.2
14.0,24889,124.5
23.0,24912,112.7
20.0,24932,99.6
145.0,25077,99.3
35.0,25112,85.8
157.0,25269,91.3
149.0,25418,90.6
154.0,25572,87.2
309.0,25881,101.7
133.0,26014,113.9
144.0,26158,126.9
140.0,26298,138.6
133.0,26431,149.9
140.0,26571,149.4
37.0,26608,149.6
144.0,26752,148.3
28.0,26780,136.2
12.0,26792,122.0
165.0,26957,107.6
12.0,26969,95.5
13.0,26982,82.4
161.0,27143,84.5
144.0,27287,85.6
91.0,27378,80.7
159.0,27537,92.9
157.0,27694,94.2
13.0,27707,92.7
247.0,27954,116.2
36.0,27990,103.3
176.0,28166,119.7
51.0,28217,123.5
442.0,28659,151.6
202.0,28861,157.4
223.0,29084,170.6
293.0,29377,184.0
90.0,29467,177.3
264.0,29731,202.4
298.0,30029,207.5
246.0,30275,228.5
295.0,30570,240.4
94.0,30664,244.7
206.0,30870,221.1
200.0,31070,220.9
193.0,31263,217.9
249.0,31512,213.5
299.0,31811,234.4
257.0,32068,233.7
13.0,32081,205.2
186.0,32267,199.2
192.0,32459,188.9
277.0,32736,207.2
24.0,32760,189.0
152.0,32912,184.2
185.0,33097,183.4
195.0,33292,178.0
188.0,33480,166.9
14.0,33494,142.6
194.0,33688,160.7
193.0,33881,161.4
193.0,34074,161.5
203.0,34277,154.1
164.0,34441,168.1
182.0,34623,171.1
172.0,34795,169.8
174.0,34969,167.7
170.0,35139,165.9
197.0,35336,184.2
251.0,35587,189.9
206.0,35793,191.2
250.0,36043,196.9
196.0,36239,196.2
230.0,36469,202.8
237.0,36706,208.3
500.0,37206,241.1
204.0,37410,244.1
228.0,37638,249.9
167.0,37805,246.9
28.0,37833,224.6
186.0,38019,222.6
17.0,38036,199.3
181.0,38217,197.8
429.0,38646,217.7
339.0,38985,227.9
185.0,39170,196.4
385.0,39555,214.5
246.0,39801,216.3
226.0,40027,222.2
393.0,40420,258.7
384.0,40804,278.5
447.0,41251,321.5
243.0,41494,327.7
252.0,41746,310.0
264.0,42010,302.5
221.0,42231,306.1
215.0,42446,289.1
427.0,42873,307.2
349.0,43222,319.5
99.0,43321,290.1
222.0,43543,273.9
195.0,43738,248.7
281.0,44019,252.5
322.0,44341,259.5
301.0,44642,263.2
352.0,44994,276.3
288.0,45282,283.6
315.0,45597,272.4
62.0,45659,243.7
312.0,45971,265.0
329.0,46300,275.7
309.0,46609,287.1
312.0,46921,290.2
308.0,47229,288.8
365.0,47594,295.2
500.0,48094,310.0
108.0,48202,292.0
317.0,48519,292.2
14.0,48533,287.4
324.0,48857,288.6
18.0,48875,257.5
280.0,49155,254.6
308.0,49463,254.2
296.0,49759,253.0
258.0,50017,242.3
258.0,50275,218.1
288.0,50563,236.1
304.0,50867,234.8
267.0,51134,260.1
273.0,51407,255.0
261.0,51668,279.3
20.0,51688,253.3
318.0,52006,254.3
288.0,52294,253.5
309.0,52603,258.6
13.0,52616,234.1
328.0,52944,238.1
293.0,53237,237.0
281.0,53518,238.4
261.0,53779,237.2
277.0,54056,238.8
13.0,54069,238.1
232.0,54301,229.5
265.0,54566,227.2
253.0,54819,221.6
267.0,55086,247.0
281.0,55367,242.3
270.0,55637,240.0
23.0,55660,214.2
261.0,55921,214.2
92.0,56013,195.7
264.0,56277,220.8
253.0,56530,222.9
240.0,56770,220.4
285.0,57055,223.6
272.0,57327,224.1
281.0,57608,224.1
222.0,57830,219.3
291.0,58121,246.1
290.0,58411,249.0
500.0,58911,289.8
268.0,59179,290.2
500.0,59679,314.9
256.0,59935,316.5
293.0,60228,317.3
500.0,60728,340.1
500.0,61228,362.0
500.0,61728,389.8
312.0,62040,391.9
500.0,62540,412.9
500.0,63040,412.9
500.0,63540,436.1
500.0,64040,436.1
68.0,64108,417.3
500.0,64608,438.0
23.0,64631,390.3
22.0,64653,342.5
103.0,64756,302.8
258.0,65014,297.4
500.0,65514,297.4
500.0,66014,297.4
21.0,66035,249.5
500.0,66535,249.5
112.0,66647,253.9
500.0,67147,253.9
500.0,67647,301.6
500.0,68147,349.4
134.0,68281,352.5
500.0,68781,376.7
120.0,68901,338.7
500.0,69401,338.7
500.0,69901,386.6
125.0,70026,349.1
500.0,70526,387.9
500.0,71026,387.9
14.0,71040,339.3
500.0,71540,339.3
225.0,71765,348.4
158.0,71923,314.2
147.0,72070,316.9
500.0,72570,316.9
124.0,72694,279.3
369.0,73063,303.7
248.0,73311,278.5
500.0,73811,278.5
265.0,74076,303.6
500.0,74576,303.6
61.0,74637,287.2
51.0,74688,276.5
304.0,74992,292.2
201.0,75193,262.3
