Episode_Return,env_step,Episode_Return_smooth
412.0,39320,199.8
446.0,39766,228.8
500.0,40266,242.8
111.0,40377,238.0
242.0,40619,242.3
395.0,41014,278.4
458.0,41472,307.7
500.0,41972,332.6
336.0,42308,351.8
321.0,42629,372.1
371.0,43000,368.0
381.0,43381,361.5
225.0,43606,334.0
421.0,44027,365.0
500.0,44527,390.8
500.0,45027,401.3
211.0,45238,376.6
337.0,45575,360.3
244.0,45819,351.1
33.0,45852,322.3
129.0,45981,298.1
135.0,46116,273.5
419.0,46535,292.9
500.0,47035,300.8
399.0,47434,290.7
18.0,47452,242.5
267.0,47719,248.1
223.0,47942,236.7
500.0,48442,262.3
354.0,48796,294.4
329.0,49125,314.4
500.0,49625,350.9
500.0,50125,359.0
500.0,50625,359.0
500.0,51125,369.1
500.0,51625,417.3
500.0,52125,440.6
500.0,52625,468.3
500.0,53125,468.3
14.0,53139,434.3
88.0,53227,410.2
500.0,53727,410.2
500.0,54227,410.2
500.0,54727,410.2
500.0,55227,410.2
500.0,55727,410.2
500.0,56227,410.2
500.0,56727,410.2
268.0,56995,387.0
482.0,57477,433.8
500.0,57977,475.0
500.0,58477,475.0
500.0,58977,475.0
192.0,59169,444.2
78.0,59247,402.0
46.0,59293,356.6
206.0,59499,327.2
500.0,59999,327.2
500.0,60499,350.4
500.0,60999,352.2
500.0,61499,352.2
500.0,61999,352.2
385.0,62384,340.7
500.0,62884,371.5
58.0,62942,369.5
58.0,63000,370.7
47.0,63047,354.8
39.0,63086,308.7
14.0,63100,260.1
9.0,63109,211.0
23.0,63132,163.3
11.0,63143,114.4
19.0,63162,77.8
18.0,63180,29.6
18.0,63198,25.6
417.0,63615,61.5
470.0,64085,103.8
500.0,64585,149.9
143.0,64728,162.8
500.0,65228,211.9
77.0,65305,217.3
161.0,65466,232.3
284.0,65750,258.8
151.0,65901,272.1
149.0,66050,285.2
150.0,66200,258.5
158.0,66358,227.3
192.0,66550,196.5
116.0,66666,193.8
208.0,66874,164.6
159.0,67033,172.8
204.0,67237,177.1
130.0,67367,161.7
190.0,67557,165.6
500.0,68057,200.7
146.0,68203,200.3
500.0,68703,234.5
500.0,69203,265.3
500.0,69703,303.7
256.0,69959,308.5
500.0,70459,342.6
96.0,70555,331.8
17.0,70572,320.5
209.0,70781,322.4
12.0,70793,273.6
12.0,70805,260.2
500.0,71305,260.2
208.0,71513,231.0
500.0,72013,231.0
500.0,72513,255.4
500.0,73013,255.4
500.0,73513,295.8
500.0,74013,344.1
500.0,74513,373.2
429.0,74942,414.9
10.0,74952,414.7
10.0,74962,365.7
11.0,74973,346.0
9.0,74982,296.9
10.0,74992,247.9
12.0,75004,199.1
10.0,75014,150.1
8.0,75022,100.9
10.0,75032,51.9
9.0,75041,9.9
14.0,75055,10.3
10.0,75065,10.3
12.0,75077,10.4
11.0,75088,10.6
10.0,75098,10.6
11.0,75109,10.5
9.0,75118,10.4
9.0,75127,10.5
8.0,75135,10.3
10.0,75145,10.4
10.0,75155,10.0
14.0,75169,10.4
11.0,75180,10.3
9.0,75189,10.1
9.0,75198,10.0
8.0,75206,9.7
10.0,75216,9.8
14.0,75230,10.3
11.0,75241,10.6
11.0,75252,10.7
9.0,75261,10.6
11.0,75272,10.3
11.0,75283,10.3
11.0,75294,10.5
11.0,75305,10.7
14.0,75319,11.3
17.0,75336,12.0
77.0,75413,18.3
30.0,75443,20.2
18.0,75461,20.9
13.0,75474,21.3
17.0,75491,21.9
14.0,75505,22.2
19.0,75524,23.0
12.0,75536,23.1
15.0,75551,23.2
14.0,75565,22.9
20.0,75585,17.2
16.0,75601,15.8
22.0,75623,16.2
25.0,75648,17.4
39.0,75687,19.6
51.0,75738,23.3
331.0,76069,54.5
248.0,76317,78.1
168.0,76485,93.4
307.0,76792,122.7
306.0,77098,151.3
500.0,77598,199.7
500.0,78098,247.5
500.0,78598,295.0
500.0,79098,341.1
500.0,79598,386.0
500.0,80098,402.9
500.0,80598,428.1
500.0,81098,461.3
500.0,81598,480.6
500.0,82098,500.0
500.0,82598,500.0
500.0,83098,500.0
329.0,83427,482.9
53.0,83480,438.2
47.0,83527,392.9
61.0,83588,349.0
49.0,83637,303.9
48.0,83685,258.7
28.0,83713,211.5
61.0,83774,167.6
500.0,84274,167.6
500.0,84774,167.6
500.0,85274,184.7
500.0,85774,229.4
500.0,86274,274.7
500.0,86774,318.6
500.0,87274,363.7
500.0,87774,408.9
500.0,88274,456.1
500.0,88774,500.0
500.0,89274,500.0
268.0,89542,476.8
231.0,89773,449.9
199.0,89972,419.8
149.0,90121,384.7
140.0,90261,348.7
134.0,90395,312.1
152.0,90547,277.3
142.0,90689,241.5
119.0,90808,203.4
139.0,90947,167.3
141.0,91088,154.6
153.0,91241,146.8
173.0,91414,144.2
188.0,91602,148.1
134.0,91736,147.5
9.0,91745,135.0
10.0,91755,120.8
10.0,91765,107.6
10.0,91775,96.7
10.0,91785,83.8
12.0,91797,70.9
8.0,91805,56.4
11.0,91816,40.2
10.0,91826,22.4
10.0,91836,10.0
10.0,91846,10.1
9.0,91855,10.0
9.0,91864,9.9
10.0,91874,9.9
10.0,91884,9.9
10.0,91894,9.7
10.0,91904,9.9
11.0,91915,9.9
10.0,91925,9.9
9.0,91934,9.8
10.0,91944,9.8
10.0,91954,9.9
10.0,91964,10.0
10.0,91974,10.0
10.0,91984,10.0
9.0,91993,9.9
8.0,92001,9.7
9.0,92010,9.5
9.0,92019,9.4
8.0,92027,9.3
8.0,92035,9.1
11.0,92046,9.2
8.0,92054,9.0
10.0,92064,9.0
8.0,92072,8.8
10.0,92082,8.9
9.0,92091,9.0
10.0,92101,9.1
10.0,92111,9.2
38.0,92149,12.2
10.0,92159,12.4
9.0,92168,12.2
9.0,92177,12.3
10.0,92187,12.3
11.0,92198,12.6
10.0,92208,12.6
10.0,92218,12.7
10.0,92228,12.7
9.0,92237,12.6
11.0,92248,9.9
10.0,92258,9.9
10.0,92268,10.0
12.0,92280,10.3
10.0,92290,10.3
9.0,92299,10.1
10.0,92309,10.1
9.0,92318,10.0
11.0,92329,10.1
8.0,92337,10.0
10.0,92347,9.9
9.0,92356,9.8
10.0,92366,9.8
11.0,92377,9.7
10.0,92387,9.7
10.0,92397,9.8
9.0,92406,9.7
9.0,92415,9.7
9.0,92424,9.5
10.0,92434,9.7
9.0,92443,9.6
10.0,92453,9.7
10.0,92463,9.7
11.0,92474,9.7
16.0,92490,10.3
12.0,92502,10.5
13.0,92515,10.9
13.0,92528,11.3
16.0,92544,12.0
16.0,92560,12.6
14.0,92574,13.1
15.0,92589,13.6
18.0,92607,14.4
17.0,92624,15.0
20.0,92644,15.4
20.0,92664,16.2
22.0,92686,17.1
29.0,92715,18.7
30.0,92745,20.1
31.0,92776,21.6
37.0,92813,23.9
62.0,92875,28.6
54.0,92929,32.2
55.0,92984,36.0
58.0,93042,39.8
60.0,93102,43.8
56.0,93158,47.2
55.0,93213,49.8
74.0,93287,54.2
77.0,93364,58.8
102.0,93466,65.3
83.0,93549,67.4
87.0,93636,70.7
83.0,93719,73.5
81.0,93800,75.8
122.0,93922,82.0
136.0,94058,90.0
174.0,94232,101.9
152.0,94384,109.7
166.0,94550,118.6
167.0,94717,125.1
159.0,94876,132.7
500.0,95376,174.0
307.0,95683,196.4
129.0,95812,201.2
127.0,95939,201.7
126.0,96065,200.7
135.0,96200,196.8
131.0,96331,194.7
126.0,96457,190.7
135.0,96592,187.5
129.0,96721,184.5
125.0,96846,147.0
120.0,96966,128.3
118.0,97084,127.2
119.0,97203,126.4
118.0,97321,125.6
127.0,97448,124.8
128.0,97576,124.5
125.0,97701,124.4
125.0,97826,123.4
128.0,97954,123.3
125.0,98079,123.3
128.0,98207,124.1
128.0,98335,125.1
135.0,98470,126.7
128.0,98598,127.7
138.0,98736,128.8
137.0,98873,129.7
136.0,99009,130.8
135.0,99144,131.8
141.0,99285,133.1
136.0,99421,134.2
135.0,99556,134.9
132.0,99688,135.3
140.0,99828,135.8
135.0,99963,136.5
143.0,100106,137.0
143.0,100249,137.6
134.0,100383,137.4
130.0,100513,136.9
134.0,100647,136.2
132.0,100779,135.8
140.0,100919,136.3
136.0,101055,136.7
135.0,101190,136.2
132.0,101322,135.9
430.0,101752,164.6
368.0,102120,187.1
500.0,102620,223.7
500.0,103120,260.7
500.0,103620,297.3
134.0,103754,297.5
117.0,103871,295.2
121.0,103992,293.7
132.0,104124,293.4
133.0,104257,293.5
500.0,104757,300.5
225.0,104982,286.2
315.0,105297,267.7
197.0,105494,237.4
168.0,105662,204.2
133.0,105795,204.1
500.0,106295,242.4
229.0,106524,253.2
500.0,107024,290.0
500.0,107524,326.7
500.0,108024,326.7
500.0,108524,354.2
410.0,108934,363.7
10.0,108944,345.0
9.0,108953,329.1
10.0,108963,316.8
9.0,108972,267.7
10.0,108982,245.8
9.0,108991,196.7
8.0,108999,147.5
8.0,109007,98.3
10.0,109017,49.3
10.0,109027,9.3
9.0,109036,9.2
11.0,109047,9.4
10.0,109057,9.4
10.0,109067,9.5
8.0,109075,9.3
10.0,109085,9.4
9.0,109094,9.5
9.0,109103,9.6
10.0,109113,9.6
9.0,109122,9.5
9.0,109131,9.5
10.0,109141,9.4
9.0,109150,9.3
9.0,109159,9.2
10.0,109169,9.4
8.0,109177,9.2
65.0,109242,14.8
12.0,109254,15.1
10.0,109264,15.1
9.0,109273,15.1
11.0,109284,15.3
9.0,109293,15.2
10.0,109303,15.3
9.0,109312,15.3
8.0,109320,15.1
10.0,109330,15.3
10.0,109340,9.8
8.0,109348,9.4
9.0,109357,9.3
10.0,109367,9.4
10.0,109377,9.3
9.0,109386,9.3
10.0,109396,9.3
9.0,109405,9.3
10.0,109415,9.5
10.0,109425,9.5
10.0,109435,9.5
9.0,109444,9.6
10.0,109454,9.7
9.0,109463,9.6
9.0,109472,9.5
9.0,109481,9.5
10.0,109491,9.5
10.0,109501,9.6
9.0,109510,9.5
11.0,109521,9.6
10.0,109531,9.6
10.0,109541,9.7
11.0,109552,9.8
12.0,109564,10.1
13.0,109577,10.5
13.0,109590,10.9
13.0,109603,11.2
18.0,109621,12.0
25.0,109646,13.6
96.0,109742,22.1
462.0,110204,67.3
500.0,110704,116.3
153.0,110857,130.5
142.0,110999,143.5
148.0,111147,157.0
153.0,111300,171.0
155.0,111455,185.2
162.0,111617,199.6
167.0,111784,213.8
167.0,111951,220.9
186.0,112137,193.3
500.0,112637,193.3
500.0,113137,228.0
500.0,113637,263.8
