Episode_Return,env_step,Episode_Return_smooth
15.0,15,15.0
13.0,28,14.0
31.0,59,19.666666666666668
20.0,79,19.75
12.0,91,18.2
20.0,111,18.5
26.0,137,19.571428571428573
18.0,155,19.375
11.0,166,18.444444444444443
13.0,179,17.9
19.0,198,18.3
14.0,212,18.4
18.0,230,17.1
13.0,243,16.4
21.0,264,17.3
20.0,284,17.3
18.0,302,16.5
15.0,317,16.2
16.0,333,16.7
12.0,345,16.6
39.0,384,18.6
12.0,396,18.4
13.0,409,17.9
28.0,437,19.4
17.0,454,19.0
14.0,468,18.4
54.0,522,22.0
35.0,557,24.0
49.0,606,27.3
22.0,628,28.3
23.0,651,26.7
9.0,660,26.4
14.0,674,26.5
19.0,693,25.6
31.0,724,27.0
17.0,741,27.3
15.0,756,23.4
22.0,778,22.1
20.0,798,19.2
16.0,814,18.6
25.0,839,18.8
27.0,866,20.6
22.0,888,21.4
26.0,914,22.1
22.0,936,21.2
16.0,952,21.1
30.0,982,22.6
43.0,1025,24.7
34.0,1059,26.1
21.0,1080,26.6
39.0,1119,28.0
28.0,1147,28.1
29.0,1176,28.8
16.0,1192,27.8
43.0,1235,29.9
58.0,1293,34.1
15.0,1308,32.6
23.0,1331,30.6
14.0,1345,28.6
58.0,1403,32.3
17.0,1420,30.1
16.0,1436,28.9
25.0,1461,28.5
16.0,1477,28.5
23.0,1500,26.5
28.0,1528,23.5
15.0,1543,23.5
32.0,1575,24.4
139.0,1714,36.9
23.0,1737,33.4
15.0,1752,33.2
14.0,1766,33.0
36.0,1802,34.1
59.0,1861,38.4
17.0,1878,37.8
22.0,1900,37.2
37.0,1937,39.4
16.0,1953,37.8
24.0,1977,26.3
37.0,2014,27.7
11.0,2025,27.3
60.0,2085,31.9
18.0,2103,30.1
21.0,2124,26.3
13.0,2137,25.9
28.0,2165,26.5
23.0,2188,25.1
41.0,2229,27.6
76.0,2305,32.8
57.0,2362,34.8
119.0,2481,45.6
97.0,2578,49.3
78.0,2656,55.3
21.0,2677,55.3
15.0,2692,55.5
13.0,2705,54.0
120.0,2825,63.7
23.0,2848,61.9
38.0,2886,58.1
109.0,2995,63.3
18.0,3013,53.2
16.0,3029,45.1
19.0,3048,39.2
46.0,3094,41.7
51.0,3145,45.3
38.0,3183,47.8
59.0,3242,41.7
42.0,3284,43.6
26.0,3310,42.4
22.0,3332,33.7
61.0,3393,38.0
29.0,3422,39.3
66.0,3488,44.0
41.0,3529,43.5
101.0,3630,48.5
13.0,3643,46.0
18.0,3661,41.9
27.0,3688,40.4
135.0,3823,51.3
90.0,3913,58.1
93.0,4006,61.3
113.0,4119,69.7
66.0,4185,69.7
100.0,4285,75.6
17.0,4302,67.2
86.0,4388,74.5
118.0,4506,84.5
14.0,4520,83.2
15.0,4535,71.2
107.0,4642,72.9
13.0,4655,64.9
13.0,4668,54.9
11.0,4679,49.4
14.0,4693,40.8
13.0,4706,40.4
10.0,4716,32.8
17.0,4733,22.7
50.0,4783,26.3
27.0,4810,27.5
18.0,4828,18.6
10.0,4838,18.3
18.0,4856,18.8
40.0,4896,21.7
25.0,4921,22.8
22.0,4943,23.7
130.0,5073,35.7
82.0,5155,42.2
29.0,5184,40.1
139.0,5323,51.3
44.0,5367,53.9
15.0,5382,54.4
109.0,5491,63.5
52.0,5543,64.7
86.0,5629,70.8
40.0,5669,72.6
26.0,5695,62.2
58.0,5753,59.8
108.0,5861,67.7
27.0,5888,56.5
162.0,6050,68.3
21.0,6071,68.9
16.0,6087,59.6
192.0,6279,73.6
16.0,6295,66.6
121.0,6416,74.7
193.0,6609,91.4
14.0,6623,87.0
12.0,6635,77.4
13.0,6648,76.0
92.0,6740,69.0
33.0,6773,70.2
43.0,6816,72.9
13.0,6829,55.0
13.0,6842,54.7
17.0,6859,44.3
183.0,7042,43.3
150.0,7192,56.9
16.0,7208,57.3
191.0,7399,75.1
158.0,7557,81.7
189.0,7746,97.3
200.0,7946,113.0
78.0,8024,119.5
229.0,8253,141.1
202.0,8455,159.6
132.0,8587,154.5
150.0,8737,154.5
147.0,8884,167.6
153.0,9037,163.8
158.0,9195,163.8
47.0,9242,149.6
146.0,9388,144.2
23.0,9411,138.7
19.0,9430,117.7
14.0,9444,98.9
26.0,9470,88.3
337.0,9807,107.0
229.0,10036,115.2
297.0,10333,129.6
13.0,10346,115.1
27.0,10373,113.1
16.0,10389,100.1
15.0,10404,99.3
12.0,10416,98.6
13.0,10429,98.5
158.0,10587,111.7
149.0,10736,92.9
152.0,10888,85.2
166.0,11054,72.1
165.0,11219,87.3
167.0,11386,101.3
211.0,11597,120.8
172.0,11769,136.5
102.0,11871,145.5
116.0,11987,155.8
295.0,12282,169.5
468.0,12750,201.4
16.0,12766,187.8
228.0,12994,194.0
335.0,13329,211.0
227.0,13556,217.0
50.0,13606,200.9
209.0,13815,204.6
133.0,13948,207.7
266.0,14214,222.7
226.0,14440,215.8
220.0,14660,191.0
22.0,14682,191.6
19.0,14701,170.7
200.0,14901,157.2
118.0,15019,146.3
125.0,15144,153.8
500.0,15644,182.9
500.0,16144,219.6
13.0,16157,194.3
12.0,16169,172.9
9.0,16178,151.8
9.0,16187,150.5
9.0,16196,149.5
25.0,16221,132.0
9.0,16230,121.1
9.0,16239,109.5
10.0,16249,60.5
11.0,16260,11.6
10.0,16270,11.3
11.0,16281,11.2
11.0,16292,11.4
12.0,16304,11.7
9.0,16313,11.7
15.0,16328,10.7
12.0,16340,11.0
13.0,16353,11.4
33.0,16386,13.7
136.0,16522,26.2
14.0,16536,26.6
137.0,16673,39.2
156.0,16829,53.7
153.0,16982,67.8
206.0,17188,87.5
210.0,17398,107.0
253.0,17651,131.1
399.0,18050,169.7
336.0,18386,200.0
260.0,18646,212.4
381.0,19027,249.1
500.0,19527,285.4
500.0,20027,319.8
500.0,20527,354.5
500.0,21027,383.9
255.0,21282,388.4
366.0,21648,399.7
222.0,21870,382.0
133.0,22003,361.7
157.0,22160,351.4
161.0,22321,329.4
219.0,22540,301.3
386.0,22926,289.9
309.0,23235,270.8
319.0,23554,252.7
263.0,23817,253.5
500.0,24317,266.9
21.0,24338,246.8
10.0,24348,234.5
12.0,24360,220.0
10.0,24370,204.9
11.0,24381,184.1
10.0,24391,146.5
10.0,24401,116.6
9.0,24410,85.6
10.0,24420,60.3
10.0,24430,11.3
8.0,24438,10.0
11.0,24449,10.1
13.0,24462,10.2
17.0,24479,10.9
150.0,24629,24.8
123.0,24752,36.1
114.0,24866,46.5
103.0,24969,55.9
120.0,25089,66.9
112.0,25201,77.1
125.0,25326,88.8
205.0,25531,108.2
143.0,25674,121.2
134.0,25808,132.9
217.0,26025,139.6
357.0,26382,163.0
346.0,26728,186.2
261.0,26989,202.0
256.0,27245,215.6
500.0,27745,254.4
144.0,27889,256.3
500.0,28389,285.8
500.0,28889,321.5
500.0,29389,358.1
471.0,29860,383.5
30.0,29890,350.8
30.0,29920,319.2
306.0,30226,323.7
395.0,30621,337.6
500.0,31121,337.6
25.0,31146,325.7
13.0,31159,277.0
10.0,31169,228.0
13.0,31182,179.3
12.0,31194,133.4
13.0,31207,131.7
8.0,31215,129.5
12.0,31227,100.1
11.0,31238,61.7
10.0,31248,12.7
10.0,31258,11.2
13.0,31271,11.2
11.0,31282,11.3
10.0,31292,11.0
12.0,31304,11.0
15.0,31319,11.2
12.0,31331,11.6
12.0,31343,11.6
14.0,31357,11.9
49.0,31406,15.8
299.0,31705,44.7
129.0,31834,56.3
109.0,31943,66.1
99.0,32042,75.0
200.0,32242,93.8
500.0,32742,142.3
500.0,33242,191.1
340.0,33582,223.9
500.0,34082,272.5
218.0,34300,289.4
258.0,34558,285.3
500.0,35058,322.4
500.0,35558,361.5
500.0,36058,401.6
500.0,36558,431.6
228.0,36786,404.4
147.0,36933,369.1
218.0,37151,356.9
263.0,37414,333.2
134.0,37548,324.8
17.0,37565,300.7
16.0,37581,252.3
11.0,37592,203.4
9.0,37601,154.3
13.0,37614,105.6
11.0,37625,83.9
9.0,37634,70.1
9.0,37643,49.2
12.0,37655,24.1
9.0,37664,11.6
9.0,37673,10.8
9.0,37682,10.1
12.0,37694,10.2
10.0,37704,10.3
12.0,37716,10.2
12.0,37728,10.3
15.0,37743,10.9
14.0,37757,11.4
18.0,37775,12.0
326.0,38101,43.7
441.0,38542,86.9
260.0,38802,112.0
488.0,39290,159.6
342.0,39632,192.8
150.0,39782,206.6
264.0,40046,231.8
193.0,40239,249.6
205.0,40444,268.7
201.0,40645,287.0
182.0,40827,272.6
141.0,40968,242.6
164.0,41132,233.0
150.0,41282,199.2
157.0,41439,180.7
128.0,41567,178.5
128.0,41695,164.9
134.0,41829,159.0
113.0,41942,149.8
109.0,42051,140.6
107.0,42158,133.1
103.0,42261,129.3
67.0,42328,119.6
110.0,42438,115.6
136.0,42574,113.5
140.0,42714,114.7
182.0,42896,120.1
286.0,43182,135.3
209.0,43391,144.9
224.0,43615,156.4
193.0,43808,165.0
134.0,43942,168.1
143.0,44085,175.7
142.0,44227,178.9
135.0,44362,178.8
103.0,44465,175.1
124.0,44589,169.3
152.0,44741,155.9
106.0,44847,145.6
178.0,45025,141.0
171.0,45196,138.8
139.0,45335,139.3
126.0,45461,137.6
279.0,45740,151.3
145.0,45885,152.3
158.0,46043,157.8
165.0,46208,161.9
63.0,46271,153.0
11.0,46282,143.5
107.0,46389,136.4
31.0,46420,122.4
15.0,46435,110.0
10.0,46445,98.4
11.0,46456,71.6
94.0,46550,66.5
165.0,46715,67.2
116.0,46831,62.3
115.0,46946,67.5
113.0,47059,77.7
112.0,47171,78.2
110.0,47281,86.1
109.0,47390,95.5
114.0,47504,105.9
115.0,47619,116.3
107.0,47726,117.6
17.0,47743,102.8
11.0,47754,92.3
11.0,47765,81.9
12.0,47777,71.8
10.0,47787,61.6
9.0,47796,51.5
12.0,47808,41.8
10.0,47818,31.4
10.0,47828,20.9
9.0,47837,11.1
9.0,47846,10.3
8.0,47854,10.0
10.0,47864,9.9
9.0,47873,9.6
10.0,47883,9.6
8.0,47891,9.5
10.0,47901,9.3
12.0,47913,9.5
11.0,47924,9.6
8.0,47932,9.5
10.0,47942,9.6
9.0,47951,9.7
12.0,47963,9.9
12.0,47975,10.2
10.0,47985,10.2
10.0,47995,10.4
11.0,48006,10.5
13.0,48019,10.6
13.0,48032,10.8
185.0,48217,28.5
11.0,48228,28.6
10.0,48238,28.7
9.0,48247,28.4
9.0,48256,28.1
12.0,48268,28.3
9.0,48277,28.2
13.0,48290,28.4
10.0,48300,28.1
10.0,48310,27.8
12.0,48322,10.5
12.0,48334,10.6
12.0,48346,10.8
11.0,48357,11.0
11.0,48368,11.2
9.0,48377,10.9
10.0,48387,11.0
10.0,48397,10.7
12.0,48409,10.9
12.0,48421,11.1
14.0,48435,11.3
14.0,48449,11.5
12.0,48461,11.5
166.0,48627,27.0
222.0,48849,48.1
159.0,49008,63.1
179.0,49187,80.0
214.0,49401,100.4
206.0,49607,119.8
260.0,49867,144.6
500.0,50367,193.2
198.0,50565,211.6
177.0,50742,228.1
248.0,50990,236.3
176.0,51166,231.7
153.0,51319,231.1
236.0,51555,236.8
201.0,51756,235.5
211.0,51967,236.0
170.0,52137,227.0
246.0,52383,201.6
233.0,52616,205.1
258.0,52874,213.2
131.0,53005,201.5
146.0,53151,198.5
202.0,53353,203.4
318.0,53671,211.6
499.0,54170,241.4
254.0,54424,245.7
302.0,54726,258.9
500.0,55226,284.3
153.0,55379,276.3
179.0,55558,268.4
91.0,55649,264.4
76.0,55725,257.4
116.0,55841,248.8
117.0,55958,228.7
94.0,56052,188.2
60.0,56112,168.8
68.0,56180,145.4
72.0,56252,102.6
62.0,56314,93.5
69.0,56383,82.5
82.0,56465,81.6
72.0,56537,81.2
64.0,56601,76.0
65.0,56666,70.8
105.0,56771,71.9
91.0,56862,75.0
300.0,57162,98.2
145.0,57307,105.5
160.0,57467,115.3
138.0,57605,122.2
163.0,57768,130.3
145.0,57913,137.6
166.0,58079,147.8
120.0,58199,153.3
73.0,58272,150.1
61.0,58333,147.1
98.0,58431,126.9
68.0,58499,119.2
53.0,58552,108.5
60.0,58612,100.7
52.0,58664,89.6
68.0,58732,81.9
107.0,58839,76.0
130.0,58969,77.0
14.0,58983,71.1
11.0,58994,66.1
11.0,59005,57.4
10.0,59015,51.6
11.0,59026,47.4
9.0,59035,42.3
9.0,59044,38.0
11.0,59055,32.3
10.0,59065,22.6
10.0,59075,10.6
9.0,59084,10.1
11.0,59095,10.1
11.0,59106,10.1
10.0,59116,10.1
11.0,59127,10.1
11.0,59138,10.3
9.0,59147,10.3
14.0,59161,10.6
10.0,59171,10.6
10.0,59181,10.6
208.0,59389,30.5
12.0,59401,30.6
11.0,59412,30.6
9.0,59421,30.5
10.0,59431,30.4
9.0,59440,30.2
10.0,59450,30.3
11.0,59461,30.0
10.0,59471,30.0
9.0,59480,29.9
10.0,59490,10.1
9.0,59499,9.8
9.0,59508,9.6
10.0,59518,9.7
9.0,59527,9.6
9.0,59536,9.6
9.0,59545,9.5
11.0,59556,9.5
8.0,59564,9.3
8.0,59572,9.2
9.0,59581,9.1
8.0,59589,9.0
10.0,59599,9.1
9.0,59608,9.0
9.0,59617,9.0
11.0,59628,9.2
12.0,59640,9.5
10.0,59650,9.4
10.0,59660,9.6
11.0,59671,9.9
15.0,59686,10.5
120.0,59806,21.7
157.0,59963,36.4
103.0,60066,45.8
85.0,60151,53.4
105.0,60256,62.8
88.0,60344,70.4
91.0,60435,78.5
85.0,60520,86.0
98.0,60618,94.7
111.0,60729,104.3
108.0,60837,103.1
103.0,60940,97.7
151.0,61091,102.5
135.0,61226,107.5
146.0,61372,111.6
178.0,61550,120.6
145.0,61695,126.0
158.0,61853,133.3
154.0,62007,138.9
148.0,62155,142.6
157.0,62312,147.5
201.0,62513,157.3
192.0,62705,161.4
197.0,62902,167.6
174.0,63076,170.4
149.0,63225,167.5
208.0,63433,173.8
194.0,63627,177.4
223.0,63850,184.3
174.0,64024,186.9
500.0,64524,221.2
193.0,64717,220.4
212.0,64929,222.4
260.0,65189,228.7
113.0,65302,222.6
97.0,65399,217.4
84.0,65483,205.0
101.0,65584,195.7
96.0,65680,183.0
86.0,65766,174.2
99.0,65865,134.1
90.0,65955,123.8
72.0,66027,109.8
76.0,66103,91.4
65.0,66168,86.6
67.0,66235,83.6
76.0,66311,82.8
66.0,66377,79.3
59.0,66436,75.6
67.0,66503,73.7
78.0,66581,71.6
62.0,66643,68.8
60.0,66703,67.6
80.0,66783,68.0
90.0,66873,70.5
