Episode_Return,env_step,Episode_Return_smooth
167.0,25797,311.4
498.0,26295,334.7
257.0,26552,324.2
14.0,26566,298.6
10.0,26576,275.0
10.0,26586,248.9
9.0,26595,208.3
9.0,26604,162.1
10.0,26614,133.9
11.0,26625,99.5
9.0,26634,83.7
13.0,26647,35.2
11.0,26658,10.6
12.0,26670,10.4
13.0,26683,10.7
10.0,26693,10.7
10.0,26703,10.8
16.0,26719,11.5
46.0,26765,15.1
10.0,26775,15.0
10.0,26785,15.1
11.0,26796,14.9
12.0,26808,15.0
10.0,26818,14.8
11.0,26829,14.6
8.0,26837,14.4
13.0,26850,14.7
25.0,26875,15.6
11.0,26886,12.1
9.0,26895,12.0
10.0,26905,12.0
12.0,26917,12.1
15.0,26932,12.4
13.0,26945,12.7
171.0,27116,28.7
302.0,27418,58.1
216.0,27634,78.4
141.0,27775,90.0
138.0,27913,102.7
168.0,28081,118.6
119.0,28200,129.5
126.0,28326,140.9
89.0,28415,148.3
84.0,28499,155.4
74.0,28573,145.7
134.0,28707,128.9
79.0,28786,115.2
94.0,28880,110.5
111.0,28991,107.8
83.0,29074,99.3
97.0,29171,97.1
89.0,29260,93.4
69.0,29329,91.4
66.0,29395,89.6
69.0,29464,89.1
59.0,29523,81.6
88.0,29611,82.5
73.0,29684,80.4
72.0,29756,76.5
60.0,29816,74.2
23.0,29839,66.8
11.0,29850,59.0
12.0,29862,53.3
68.0,29930,53.5
88.0,30018,55.4
72.0,30090,56.7
84.0,30174,56.3
68.0,30242,55.8
78.0,30320,56.4
65.0,30385,56.9
74.0,30459,62.0
72.0,30531,68.1
73.0,30604,74.2
56.0,30660,73.0
63.0,30723,70.5
64.0,30787,69.7
53.0,30840,66.6
62.0,30902,66.0
54.0,30956,63.6
51.0,31007,62.2
52.0,31059,60.0
53.0,31112,58.1
46.0,31158,55.4
47.0,31205,54.5
40.0,31245,52.2
59.0,31304,51.7
56.0,31360,52.0
48.0,31408,50.6
44.0,31452,49.6
54.0,31506,49.9
45.0,31551,49.2
50.0,31601,48.9
59.0,31660,50.2
51.0,31711,50.6
59.0,31770,52.5
71.0,31841,53.7
73.0,31914,55.4
57.0,31971,56.3
71.0,32042,59.0
64.0,32106,60.0
124.0,32230,67.9
72.0,32302,70.1
62.0,32364,70.4
52.0,32416,70.5
54.0,32470,70.0
55.0,32525,68.4
54.0,32579,66.5
54.0,32633,66.2
57.0,32690,64.8
59.0,32749,64.3
58.0,32807,57.7
45.0,32852,55.0
48.0,32900,53.6
47.0,32947,53.1
52.0,32999,52.9
14.0,33013,48.8
10.0,33023,44.4
11.0,33034,40.1
9.0,33043,35.3
10.0,33053,30.4
12.0,33065,25.8
9.0,33074,22.2
9.0,33083,18.3
10.0,33093,14.6
9.0,33102,10.3
10.0,33112,9.9
10.0,33122,9.9
10.0,33132,9.8
11.0,33143,10.0
9.0,33152,9.9
10.0,33162,9.7
10.0,33172,9.8
11.0,33183,10.0
12.0,33195,10.2
13.0,33208,10.6
15.0,33223,11.1
102.0,33325,20.3
117.0,33442,31.0
266.0,33708,56.5
124.0,33832,68.0
140.0,33972,81.0
224.0,34196,102.4
284.0,34480,129.7
159.0,34639,144.4
138.0,34777,156.9
500.0,35277,205.4
269.0,35546,222.1
121.0,35667,222.5
115.0,35782,207.4
221.0,36003,217.1
131.0,36134,216.2
500.0,36634,243.8
354.0,36988,250.8
500.0,37488,284.9
500.0,37988,321.1
500.0,38488,321.1
407.0,38895,334.9
149.0,39044,337.7
500.0,39544,376.2
425.0,39969,396.6
235.0,40204,407.0
197.0,40401,376.7
293.0,40694,370.6
166.0,40860,337.2
500.0,41360,337.2
79.0,41439,295.1
142.0,41581,268.6
167.0,41748,270.4
78.0,41826,228.2
86.0,41912,194.3
94.0,42006,180.2
153.0,42159,175.8
500.0,42659,196.5
12.0,42671,181.1
9.0,42680,132.0
12.0,42692,125.3
11.0,42703,112.2
10.0,42713,96.5
10.0,42723,89.7
10.0,42733,82.1
15.0,42748,74.2
10.0,42758,59.9
13.0,42771,11.2
11.0,42782,11.1
16.0,42798,11.8
14.0,42812,12.0
404.0,43216,51.3
110.0,43326,61.3
87.0,43413,69.0
101.0,43514,78.1
105.0,43619,87.1
96.0,43715,95.7
208.0,43923,115.2
107.0,44030,124.8
168.0,44198,140.0
119.0,44317,150.5
129.0,44446,123.0
111.0,44557,123.1
115.0,44672,125.9
118.0,44790,127.6
128.0,44918,129.9
135.0,45053,133.8
107.0,45160,123.7
114.0,45274,124.4
98.0,45372,117.4
100.0,45472,115.5
122.0,45594,114.8
168.0,45762,120.5
150.0,45912,124.0
137.0,46049,125.9
157.0,46206,128.8
116.0,46322,126.9
19.0,46341,118.1
12.0,46353,107.9
10.0,46363,99.1
9.0,46372,90.0
10.0,46382,78.8
10.0,46392,63.0
9.0,46401,48.9
12.0,46413,36.4
11.0,46424,21.8
9.0,46433,11.1
10.0,46443,10.2
10.0,46453,10.0
11.0,46464,10.1
9.0,46473,10.1
10.0,46483,10.1
9.0,46492,10.0
10.0,46502,10.1
10.0,46512,9.9
11.0,46523,9.9
9.0,46532,9.9
9.0,46541,9.8
9.0,46550,9.7
9.0,46559,9.5
12.0,46571,9.8
9.0,46580,9.7
11.0,46591,9.9
13.0,46604,10.2
13.0,46617,10.5
16.0,46633,11.0
500.0,47133,60.1
15.0,47148,60.7
12.0,47160,61.0
13.0,47173,61.4
13.0,47186,61.5
18.0,47204,62.4
302.0,47506,91.5
213.0,47719,111.5
218.0,47937,132.0
210.0,48147,151.4
208.0,48355,122.2
227.0,48582,143.4
162.0,48744,158.4
153.0,48897,172.4
154.0,49051,186.5
151.0,49202,199.8
149.0,49351,184.5
217.0,49568,184.9
218.0,49786,184.9
205.0,49991,184.4
177.0,50168,181.3
145.0,50313,173.1
155.0,50468,172.4
152.0,50620,172.3
134.0,50754,170.3
136.0,50890,168.8
128.0,51018,166.7
162.0,51180,161.2
168.0,51348,156.2
153.0,51501,151.0
149.0,51650,148.2
157.0,51807,149.4
147.0,51954,148.6
125.0,52079,145.9
135.0,52214,146.0
136.0,52350,146.0
168.0,52518,150.0
178.0,52696,151.6
166.0,52862,151.4
168.0,53030,152.9
160.0,53190,154.0
252.0,53442,163.5
300.0,53742,178.8
227.0,53969,189.0
222.0,54191,197.7
230.0,54421,207.1
235.0,54656,213.8
500.0,55156,246.0
498.0,55654,279.2
500.0,56154,312.4
500.0,56654,346.4
426.0,57080,363.8
500.0,57580,383.8
500.0,58080,411.1
500.0,58580,438.9
500.0,59080,465.9
13.0,59093,443.7
11.0,59104,394.8
9.0,59113,345.9
9.0,59122,296.8
9.0,59131,247.7
8.0,59139,205.9
10.0,59149,156.9
9.0,59158,107.8
10.0,59168,58.8
10.0,59178,9.8
12.0,59190,9.7
9.0,59199,9.5
10.0,59209,9.6
9.0,59218,9.6
8.0,59226,9.5
9.0,59235,9.6
9.0,59244,9.5
9.0,59253,9.5
9.0,59262,9.4
9.0,59271,9.3
12.0,59283,9.3
10.0,59293,9.4
12.0,59305,9.6
10.0,59315,9.7
12.0,59327,10.1
13.0,59340,10.5
14.0,59354,11.0
45.0,59399,14.6
196.0,59595,33.3
125.0,59720,44.9
10.0,59730,44.7
15.0,59745,45.2
14.0,59759,45.4
112.0,59871,55.6
11.0,59882,55.5
14.0,59896,55.6
12.0,59908,55.4
115.0,60023,62.4
119.0,60142,54.7
129.0,60271,55.1
140.0,60411,68.1
144.0,60555,81.0
163.0,60718,95.9
153.0,60871,100.0
160.0,61031,114.9
169.0,61200,130.4
185.0,61385,147.7
203.0,61588,156.5
195.0,61783,164.1
215.0,61998,172.7
192.0,62190,177.9
276.0,62466,191.1
280.0,62746,202.8
500.0,63246,237.5
353.0,63599,256.8
315.0,63914,271.4
212.0,64126,274.1
379.0,64505,291.7
320.0,64825,304.2
280.0,65105,310.7
500.0,65605,341.5
268.0,65873,340.7
264.0,66137,339.1
275.0,66412,316.6
193.0,66605,300.6
135.0,66740,282.6
135.0,66875,274.9
149.0,67024,251.9
160.0,67184,235.9
500.0,67684,257.9
406.0,68090,248.5
11.0,68101,222.8
10.0,68111,197.4
10.0,68121,170.9
11.0,68132,152.7
10.0,68142,140.2
11.0,68153,127.8
9.0,68162,113.8
10.0,68172,98.8
10.0,68182,49.8
11.0,68193,10.3
13.0,68206,10.5
11.0,68217,10.6
9.0,68226,10.5
9.0,68235,10.3
12.0,68247,10.5
12.0,68259,10.6
10.0,68269,10.7
13.0,68282,11.0
13.0,68295,11.3
20.0,68315,12.2
68.0,68383,17.7
223.0,68606,38.9
159.0,68765,53.9
136.0,68901,66.6
500.0,69401,115.4
500.0,69901,164.2
429.0,70330,206.1
500.0,70830,254.8
500.0,71330,303.5
500.0,71830,351.5
358.0,72188,380.5
260.0,72448,384.2
233.0,72681,391.6
500.0,73181,428.0
500.0,73681,428.0
500.0,74181,428.0
215.0,74396,406.6
146.0,74542,371.2
218.0,74760,343.0
210.0,74970,314.0
130.0,75100,291.2
135.0,75235,278.7
132.0,75367,268.6
404.0,75771,259.0
500.0,76271,259.0
500.0,76771,259.0
279.0,77050,265.4
500.0,77550,300.8
215.0,77765,300.5
155.0,77920,295.0
137.0,78057,295.7
184.0,78241,300.6
133.0,78374,300.7
115.0,78489,271.8
13.0,78502,223.1
11.0,78513,174.2
9.0,78522,147.2
11.0,78533,98.3
9.0,78542,77.7
10.0,78552,63.2
10.0,78562,50.5
9.0,78571,33.0
11.0,78582,20.8
10.0,78592,10.3
10.0,78602,10.0
10.0,78612,9.9
9.0,78621,9.9
10.0,78631,9.8
10.0,78641,9.9
9.0,78650,9.8
9.0,78659,9.7
9.0,78668,9.7
9.0,78677,9.5
9.0,78686,9.4
11.0,78697,9.5
9.0,78706,9.4
12.0,78718,9.7
14.0,78732,10.1
9.0,78741,10.0
12.0,78753,10.3
10.0,78763,10.4
13.0,78776,10.8
14.0,78790,11.3
279.0,79069,38.3
140.0,79209,51.2
124.0,79333,62.7
125.0,79458,74.0
118.0,79576,84.4
127.0,79703,96.2
117.0,79820,106.7
128.0,79948,118.5
112.0,80060,128.4
102.0,80162,137.2
137.0,80299,123.0
130.0,80429,122.0
131.0,80560,122.7
145.0,80705,124.7
152.0,80857,128.1
130.0,80987,128.4
167.0,81154,133.4
157.0,81311,136.3
136.0,81447,138.7
150.0,81597,143.5
158.0,81755,145.6
157.0,81912,148.3
221.0,82133,157.3
142.0,82275,157.0
160.0,82435,157.8
120.0,82555,156.8
125.0,82680,152.6
142.0,82822,151.1
130.0,82952,150.5
128.0,83080,148.3
139.0,83219,146.4
95.0,83314,140.2
133.0,83447,131.4
149.0,83596,132.1
158.0,83754,131.9
135.0,83889,133.4
148.0,84037,135.7
500.0,84537,171.5
76.0,84613,166.1
111.0,84724,164.4
119.0,84843,162.4
74.0,84917,160.3
117.0,85034,158.7
85.0,85119,152.3
99.0,85218,146.4
109.0,85327,143.8
136.0,85463,142.6
168.0,85631,109.4
128.0,85759,114.6
125.0,85884,116.0
114.0,85998,115.5
136.0,86134,121.7
135.0,86269,123.5
182.0,86451,133.2
123.0,86574,135.6
124.0,86698,137.1
138.0,86836,137.3
121.0,86957,132.6
104.0,87061,130.2
124.0,87185,130.1
104.0,87289,129.1
159.0,87448,131.4
268.0,87716,144.7
200.0,87916,146.5
220.0,88136,156.2
381.0,88517,181.9
410.0,88927,209.1
102.0,89029,207.2
9.0,89038,197.7
237.0,89275,209.0
132.0,89407,211.8
161.0,89568,212.0
135.0,89703,198.7
114.0,89817,190.1
170.0,89987,185.1
126.0,90113,159.6
119.0,90232,130.5
129.0,90361,133.2
500.0,90861,182.3
169.0,91030,175.5
442.0,91472,206.5
127.0,91599,203.1
158.0,91757,205.4
204.0,91961,214.4
235.0,92196,220.9
228.0,92424,231.1
120.0,92544,231.2
151.0,92695,233.4
131.0,92826,196.5
148.0,92974,194.4
128.0,93102,163.0
137.0,93239,164.0
240.0,93479,172.2
126.0,93605,164.4
180.0,93785,158.9
135.0,93920,149.6
173.0,94093,154.9
139.0,94232,153.7
211.0,94443,161.7
162.0,94605,163.1
261.0,94866,176.4
159.0,95025,178.6
160.0,95185,170.6
137.0,95322,171.7
148.0,95470,168.5
251.0,95721,180.1
133.0,95854,176.1
120.0,95974,174.2
129.0,96103,166.0
147.0,96250,164.5
242.0,96492,162.6
49.0,96541,151.6
10.0,96551,136.6
10.0,96561,123.9
10.0,96571,110.1
10.0,96581,86.0
10.0,96591,73.7
11.0,96602,62.8
11.0,96613,51.0
9.0,96622,37.2
11.0,96633,14.1
8.0,96641,10.0
10.0,96651,10.0
9.0,96660,9.9
10.0,96670,9.9
10.0,96680,9.9
10.0,96690,9.9
11.0,96701,9.9
11.0,96712,9.9
9.0,96721,9.9
9.0,96730,9.7
11.0,96741,10.0
11.0,96752,10.1
9.0,96761,10.1
12.0,96773,10.3
12.0,96785,10.5
10.0,96795,10.5
12.0,96807,10.6
12.0,96819,10.7
12.0,96831,11.0
13.0,96844,11.4
15.0,96859,11.8
17.0,96876,12.4
18.0,96894,13.3
20.0,96914,14.1
93.0,97007,22.2
200.0,97207,41.2
75.0,97282,47.5
72.0,97354,53.5
70.0,97424,59.3
95.0,97519,67.5
121.0,97640,78.1
150.0,97790,91.4
122.0,97912,101.8
115.0,98027,111.3
101.0,98128,112.1
105.0,98233,102.6
139.0,98372,109.0
133.0,98505,115.1
139.0,98644,122.0
97.0,98741,122.2
261.0,99002,136.2
125.0,99127,133.7
116.0,99243,133.1
126.0,99369,134.2
104.0,99473,134.5
139.0,99612,137.9
140.0,99752,138.0
348.0,100100,159.5
159.0,100259,161.5
265.0,100524,178.3
128.0,100652,165.0
137.0,100789,166.2
117.0,100906,166.3
127.0,101033,166.4
115.0,101148,167.5
161.0,101309,169.7
158.0,101467,171.5
140.0,101607,150.7
154.0,101761,150.2
62.0,101823,129.9
40.0,101863,121.1
50.0,101913,112.4
61.0,101974,106.8
41.0,102015,98.2
66.0,102081,93.3
126.0,102207,89.8
132.0,102339,87.2
89.0,102428,82.1
102.0,102530,76.9
115.0,102645,82.2
76.0,102721,85.8
78.0,102799,88.6
55.0,102854,88.0
67.0,102921,90.6
244.0,103165,108.4
94.0,103259,105.2
32.0,103291,95.2
27.0,103318,89.0
14.0,103332,80.2
13.0,103345,70.0
12.0,103357,63.6
19.0,103376,57.7
97.0,103473,61.9
144.0,103617,69.6
114.0,103731,56.6
112.0,103843,58.4
109.0,103952,66.1
104.0,104056,73.8
100.0,104156,82.4
111.0,104267,92.2
104.0,104371,101.4
105.0,104476,110.0
97.0,104573,110.0
93.0,104666,104.9
96.0,104762,103.1
28.0,104790,94.7
18.0,104808,85.6
12.0,104820,76.4
15.0,104835,67.9
14.0,104849,58.2
11.0,104860,48.9
13.0,104873,39.7
9.0,104882,30.9
10.0,104892,22.6
12.0,104904,14.2
11.0,104915,12.5
12.0,104927,11.9
10.0,104937,11.7
9.0,104946,11.1
8.0,104954,10.5
11.0,104965,10.5
11.0,104976,10.3
12.0,104988,10.6
9.0,104997,10.5
11.0,105008,10.4
13.0,105021,10.6
14.0,105035,10.8
11.0,105046,10.9
15.0,105061,11.5
17.0,105078,12.4
21.0,105099,13.4
25.0,105124,14.8
105.0,105229,24.1
145.0,105374,37.7
172.0,105546,53.8
133.0,105679,65.8
112.0,105791,75.6
110.0,105901,85.5
119.0,106020,95.9
103.0,106123,104.5
110.0,106233,113.4
125.0,106358,123.4
117.0,106475,124.6
108.0,106583,120.9
105.0,106688,114.2
112.0,106800,112.1
102.0,106902,111.1
113.0,107015,111.4
103.0,107118,109.8
99.0,107217,109.4
114.0,107331,109.8
106.0,107437,107.9
103.0,107540,106.5
113.0,107653,107.0
116.0,107769,108.1
109.0,107878,107.8
105.0,107983,108.1
110.0,108093,107.8
115.0,108208,109.0
125.0,108333,111.6
112.0,108445,111.4
122.0,108567,113.0
119.0,108686,114.6
100.0,108786,113.3
125.0,108911,114.2
166.0,109077,119.9
152.0,109229,124.6
190.0,109419,132.6
144.0,109563,135.5
148.0,109711,137.8
196.0,109907,146.2
264.0,110171,160.4
500.0,110671,198.5
211.0,110882,209.6
286.0,111168,225.7
142.0,111310,223.3
138.0,111448,221.9
142.0,111590,217.1
143.0,111733,217.0
127.0,111860,214.9
107.0,111967,206.0
105.0,112072,190.1
112.0,112184,151.3
96.0,112280,139.8
16.0,112296,112.8
10.0,112306,99.6
9.0,112315,86.7
10.0,112325,73.5
10.0,112335,60.2
10.0,112345,48.5
8.0,112353,38.6
10.0,112363,29.1
9.0,112372,18.8
10.0,112382,10.2
9.0,112391,9.5
9.0,112400,9.4
9.0,112409,9.4
10.0,112419,9.4
9.0,112428,9.3
8.0,112436,9.1
10.0,112446,9.3
9.0,112455,9.2
9.0,112464,9.2
10.0,112474,9.2
9.0,112483,9.2
10.0,112493,9.3
8.0,112501,9.2
11.0,112512,9.3
9.0,112521,9.3
9.0,112530,9.4
10.0,112540,9.4
11.0,112551,9.6
11.0,112562,9.8
12.0,112574,10.0
10.0,112584,10.1
13.0,112597,10.4
12.0,112609,10.8
15.0,112624,11.2
156.0,112780,25.9
156.0,112936,40.6
84.0,113020,48.0
77.0,113097,54.6
82.0,113179,61.7
72.0,113251,67.7
80.0,113331,74.7
74.0,113405,80.8
77.0,113482,87.3
74.0,113556,93.2
69.0,113625,84.5
65.0,113690,75.4
69.0,113759,73.9
73.0,113832,73.5
76.0,113908,72.9
72.0,113980,72.9
83.0,114063,73.2
70.0,114133,72.8
64.0,114197,71.5
63.0,114260,70.4
70.0,114330,70.5
78.0,114408,71.8
79.0,114487,72.8
84.0,114571,73.9
89.0,114660,75.2
83.0,114743,76.3
90.0,114833,77.0
79.0,114912,77.9
72.0,114984,78.7
79.0,115063,80.3
78.0,115141,81.1
67.0,115208,80.0
78.0,115286,79.9
75.0,115361,79.0
83.0,115444,78.4
78.0,115522,77.9
85.0,115607,77.4
80.0,115687,77.5
86.0,115773,78.9
85.0,115858,79.5
72.0,115930,78.9
84.0,116014,80.6
92.0,116106,82.0
95.0,116201,84.0
95.0,116296,85.2
94.0,116390,86.8
106.0,116496,88.9
104.0,116600,91.3
95.0,116695,92.2
89.0,116784,92.6
103.0,116887,95.7
95.0,116982,96.8
91.0,117073,96.7
86.0,117159,95.8
121.0,117280,98.4
143.0,117423,103.3
124.0,117547,105.1
88.0,117635,103.5
101.0,117736,104.1
87.0,117823,103.9
85.0,117908,102.1
75.0,117983,100.1
70.0,118053,98.0
82.0,118135,97.6
81.0,118216,93.6
82.0,118298,87.5
83.0,118381,83.4
124.0,118505,87.0
122.0,118627,89.1
114.0,118741,91.8
124.0,118865,95.7
131.0,118996,101.3
107.0,119103,105.0
81.0,119184,104.9
78.0,119262,104.6
89.0,119351,105.3
87.0,119438,105.7
78.0,119516,101.1
62.0,119578,95.1
67.0,119645,90.4
77.0,119722,85.7
94.0,119816,82.0
103.0,119919,81.6
157.0,120076,89.2
231.0,120307,104.5
500.0,120807,145.6
98.0,120905,146.7
118.0,121023,150.7
145.0,121168,159.0
93.0,121261,161.6
83.0,121344,162.2
79.0,121423,160.7
73.0,121496,157.7
78.0,121574,149.8
78.0,121652,134.5
77.0,121729,92.2
20.0,121749,84.4
14.0,121763,74.0
11.0,121774,60.6
9.0,121783,52.2
9.0,121792,44.8
10.0,121802,37.9
10.0,121812,31.6
10.0,121822,24.8
10.0,121832,18.0
8.0,121840,11.1
8.0,121848,9.9
11.0,121859,9.6
11.0,121870,9.6
10.0,121880,9.7
9.0,121889,9.7
10.0,121899,9.7
10.0,121909,9.7
10.0,121919,9.7
9.0,121928,9.6
8.0,121936,9.6
9.0,121945,9.7
11.0,121956,9.7
9.0,121965,9.5
10.0,121975,9.5
10.0,121985,9.6
12.0,121997,9.8
11.0,122008,9.9
11.0,122019,10.0
16.0,122035,10.7
108.0,122143,20.7
275.0,122418,47.3
122.0,122540,58.4
118.0,122658,69.3
140.0,122798,82.3
146.0,122944,95.9
146.0,123090,109.3
130.0,123220,121.2
500.0,123720,170.1
121.0,123841,180.6
115.0,123956,181.3
116.0,124072,165.4
150.0,124222,168.2
182.0,124404,174.6
186.0,124590,179.2
148.0,124738,179.4
227.0,124965,187.5
225.0,125190,197.0
295.0,125485,176.5
500.0,125985,214.4
109.0,126094,213.8
101.0,126195,212.3
94.0,126289,206.7
99.0,126388,198.4
95.0,126483,189.3
106.0,126589,185.1
122.0,126711,174.6
185.0,126896,170.6
153.0,127049,156.4
500.0,127549,156.4
117.0,127666,157.2
112.0,127778,158.3
97.0,127875,158.6
