Episode_Return,env_step,Episode_Return_smooth
172.0,15907,173.9
238.0,16145,173.5
473.0,16618,209.5
340.0,16958,222.8
155.0,17113,215.3
158.0,17271,223.0
172.0,17443,190.2
154.0,17597,203.8
183.0,17780,220.8
247.0,18027,229.2
500.0,18527,262.0
16.0,18543,239.8
10.0,18553,193.5
13.0,18566,160.8
12.0,18578,146.5
12.0,18590,131.9
10.0,18600,115.7
8.0,18608,101.1
11.0,18619,83.9
10.0,18629,60.2
9.0,18638,11.1
12.0,18650,10.7
9.0,18659,10.6
11.0,18670,10.4
10.0,18680,10.2
9.0,18689,9.9
11.0,18700,10.0
11.0,18711,10.3
11.0,18722,10.3
17.0,18739,11.0
13.0,18752,11.4
496.0,19248,59.8
406.0,19654,99.5
365.0,20019,134.9
35.0,20054,137.4
11.0,20065,137.6
9.0,20074,137.4
9.0,20083,137.2
9.0,20092,137.0
9.0,20101,136.2
8.0,20109,135.7
8.0,20117,86.9
10.0,20127,47.3
13.0,20140,12.1
9.0,20149,9.5
11.0,20160,9.5
10.0,20170,9.6
8.0,20178,9.5
13.0,20191,9.9
10.0,20201,10.0
10.0,20211,10.2
11.0,20222,10.5
9.0,20231,10.4
12.0,20243,10.3
13.0,20256,10.7
38.0,20294,13.4
13.0,20307,13.7
14.0,20321,14.3
94.0,20415,22.4
93.0,20508,30.7
115.0,20623,41.2
112.0,20735,51.3
126.0,20861,63.0
128.0,20989,74.6
139.0,21128,87.2
135.0,21263,96.9
167.0,21430,112.3
144.0,21574,125.3
181.0,21755,134.0
156.0,21911,140.3
193.0,22104,148.1
195.0,22299,156.4
172.0,22471,161.0
206.0,22677,168.8
396.0,23073,194.5
388.0,23461,219.8
492.0,23953,252.3
446.0,24399,282.5
345.0,24744,298.9
292.0,25036,312.5
500.0,25536,343.2
321.0,25857,355.8
161.0,26018,354.7
500.0,26518,384.1
22.0,26540,346.7
13.0,26553,309.2
13.0,26566,261.3
13.0,26579,218.0
9.0,26588,184.4
9.0,26597,156.1
11.0,26608,107.2
10.0,26618,76.1
11.0,26629,61.1
10.0,26639,12.1
13.0,26652,11.2
11.0,26663,11.0
12.0,26675,10.9
10.0,26685,10.6
14.0,26699,11.1
49.0,26748,15.1
12.0,26760,15.2
11.0,26771,15.3
9.0,26780,15.1
10.0,26790,15.1
10.0,26800,14.8
10.0,26810,14.7
11.0,26821,14.6
11.0,26832,14.7
9.0,26841,14.2
10.0,26851,10.3
11.0,26862,10.2
11.0,26873,10.2
11.0,26884,10.4
9.0,26893,10.3
9.0,26902,10.2
13.0,26915,10.5
11.0,26926,10.5
11.0,26937,10.5
13.0,26950,10.9
12.0,26962,11.1
475.0,27437,57.5
500.0,27937,106.4
500.0,28437,155.3
500.0,28937,204.4
263.0,29200,229.8
299.0,29499,258.4
338.0,29837,291.1
362.0,30199,326.2
500.0,30699,374.9
500.0,31199,423.7
243.0,31442,400.5
500.0,31942,400.5
376.0,32318,388.1
500.0,32818,388.1
243.0,33061,386.1
266.0,33327,382.8
161.0,33488,365.1
157.0,33645,344.6
212.0,33857,315.8
154.0,34011,281.2
166.0,34177,273.5
195.0,34372,243.0
500.0,34872,255.4
12.0,34884,206.6
12.0,34896,183.5
10.0,34906,157.9
10.0,34916,142.8
10.0,34926,128.1
10.0,34936,107.9
11.0,34947,93.6
10.0,34957,78.0
10.0,34967,59.5
9.0,34976,10.4
9.0,34985,10.1
10.0,34995,9.9
9.0,35004,9.8
12.0,35016,10.0
9.0,35025,9.9
11.0,35036,10.0
12.0,35048,10.1
15.0,35063,10.6
225.0,35288,32.1
120.0,35408,43.2
130.0,35538,55.3
125.0,35663,66.8
134.0,35797,79.3
135.0,35932,91.6
145.0,36077,105.2
143.0,36220,118.4
141.0,36361,131.3
168.0,36529,146.6
188.0,36717,142.9
150.0,36867,145.9
173.0,37040,150.2
170.0,37210,154.7
152.0,37362,156.5
145.0,37507,157.5
137.0,37644,156.7
123.0,37767,154.7
167.0,37934,157.3
184.0,38118,158.9
181.0,38299,158.2
138.0,38437,157.0
173.0,38610,157.0
500.0,39110,190.0
18.0,39128,176.6
500.0,39628,212.1
500.0,40128,248.4
443.0,40571,280.4
173.0,40744,281.0
136.0,40880,276.2
118.0,40998,269.9
98.0,41096,265.9
93.0,41189,257.9
92.0,41281,217.1
109.0,41390,226.2
291.0,41681,205.3
500.0,42181,205.3
12.0,42193,162.2
10.0,42203,145.9
9.0,42212,133.2
9.0,42221,122.3
8.0,42229,113.3
10.0,42239,105.0
9.0,42248,96.7
10.0,42258,86.8
9.0,42267,58.6
10.0,42277,9.6
11.0,42288,9.5
10.0,42298,9.5
10.0,42308,9.6
11.0,42319,9.8
10.0,42329,10.0
11.0,42340,10.1
11.0,42351,10.3
10.0,42361,10.3
11.0,42372,10.5
10.0,42382,10.5
10.0,42392,10.4
14.0,42406,10.8
290.0,42696,38.8
12.0,42708,38.9
10.0,42718,38.9
9.0,42727,38.7
11.0,42738,38.7
12.0,42750,38.9
10.0,42760,38.8
12.0,42772,39.0
13.0,42785,39.3
10.0,42795,38.9
11.0,42806,11.0
11.0,42817,10.9
10.0,42827,10.9
11.0,42838,11.1
12.0,42850,11.2
10.0,42860,11.0
13.0,42873,11.3
15.0,42888,11.6
13.0,42901,11.6
18.0,42919,12.4
500.0,43419,61.3
500.0,43919,110.2
500.0,44419,159.2
500.0,44919,208.1
500.0,45419,256.9
500.0,45919,305.9
500.0,46419,354.6
500.0,46919,403.1
500.0,47419,451.8
500.0,47919,500.0
121.0,48040,462.1
309.0,48349,443.0
500.0,48849,443.0
37.0,48886,396.7
379.0,49265,384.6
242.0,49507,358.8
11.0,49518,309.9
384.0,49902,298.3
231.0,50133,271.4
15.0,50148,222.9
12.0,50160,212.0
11.0,50171,182.2
11.0,50182,133.3
11.0,50193,130.7
10.0,50203,93.8
14.0,50217,71.0
9.0,50226,70.8
10.0,50236,33.4
11.0,50247,11.4
10.0,50257,10.9
9.0,50266,10.6
12.0,50278,10.7
13.0,50291,10.9
12.0,50303,11.0
10.0,50313,11.0
12.0,50325,10.8
14.0,50339,11.3
15.0,50354,11.8
14.0,50368,12.1
20.0,50388,13.1
500.0,50888,62.2
254.0,51142,86.4
500.0,51642,135.1
500.0,52142,183.9
500.0,52642,232.9
500.0,53142,281.7
500.0,53642,330.3
500.0,54142,378.8
500.0,54642,427.4
492.0,55134,474.6
223.0,55357,446.9
500.0,55857,471.5
237.0,56094,445.2
98.0,56192,405.0
18.0,56210,356.8
11.0,56221,307.9
9.0,56230,258.8
14.0,56244,210.2
8.0,56252,161.0
8.0,56260,112.6
9.0,56269,91.2
10.0,56279,42.2
12.0,56291,19.7
10.0,56301,10.9
9.0,56310,10.0
10.0,56320,9.9
9.0,56329,9.9
9.0,56338,9.4
10.0,56348,9.6
10.0,56358,9.8
8.0,56366,9.7
9.0,56375,9.6
11.0,56386,9.5
9.0,56395,9.4
10.0,56405,9.5
9.0,56414,9.4
11.0,56425,9.6
10.0,56435,9.7
9.0,56444,9.6
12.0,56456,9.8
10.0,56466,10.0
13.0,56479,10.4
12.0,56491,10.5
10.0,56501,10.6
15.0,56516,11.1
18.0,56534,12.0
74.0,56608,18.3
500.0,57108,67.3
500.0,57608,116.4
500.0,58108,165.2
257.0,58365,189.9
500.0,58865,238.6
500.0,59365,287.4
500.0,59865,336.4
500.0,60365,384.9
156.0,60521,398.7
403.0,60924,431.6
257.0,61181,407.3
500.0,61681,407.3
150.0,61831,372.3
133.0,61964,359.9
393.0,62357,349.2
430.0,62787,342.2
500.0,63287,342.2
28.0,63315,295.0
16.0,63331,281.0
14.0,63345,242.1
9.0,63354,217.3
11.0,63365,168.4
12.0,63377,154.6
12.0,63389,142.5
11.0,63400,104.3
12.0,63412,62.5
10.0,63422,13.5
14.0,63436,12.1
52.0,63488,15.7
224.0,63712,36.7
500.0,64212,85.8
131.0,64343,97.8
199.0,64542,116.5
141.0,64683,129.4
256.0,64939,153.9
148.0,65087,167.5
156.0,65243,182.1
96.0,65339,190.3
109.0,65448,196.0
96.0,65544,183.2
73.0,65617,140.5
78.0,65695,135.2
90.0,65785,124.3
128.0,65913,123.0
100.0,66013,107.4
93.0,66106,101.9
500.0,66606,136.3
69.0,66675,133.6
112.0,66787,133.9
110.0,66897,135.3
126.0,67023,140.6
164.0,67187,149.2
172.0,67359,157.4
134.0,67493,158.0
108.0,67601,158.8
102.0,67703,159.7
89.0,67792,118.6
82.0,67874,119.9
117.0,67991,120.4
141.0,68132,123.5
224.0,68356,133.3
354.0,68710,152.3
162.0,68872,151.3
500.0,69372,187.9
182.0,69554,195.3
130.0,69684,198.1
190.0,69874,208.2
337.0,70211,233.7
195.0,70406,241.5
500.0,70906,277.4
78.0,70984,262.8
73.0,71057,234.7
43.0,71100,222.8
