Episode_Return,Episode_Return_smooth,env_step
12.0,11.700000000000001,3960
11.4,11.680000000000001,3973
12.6,11.7,3990
13.0,12.0,4006
10.8,11.900000000000002,4016
11.0,11.940000000000001,4029
11.4,11.94,4042
13.0,12.0,4058
10.4,11.76,4067
11.2,11.68,4079
11.2,11.6,4091
10.6,11.52,4101
9.4,11.200000000000001,4110
15.0,11.4,4131
12.8,11.6,4146
9.6,11.459999999999999,4155
11.4,11.46,4168
9.8,11.14,4179
10.6,11.16,4189
10.8,11.120000000000001,4201
13.6,11.360000000000001,4219
11.6,11.46,4232
11.6,11.68,4245
11.2,11.3,4257
14.2,11.440000000000001,4272
11.8,11.66,4285
12.2,11.739999999999998,4301
14.4,12.2,4321
13.6,12.5,4339
15.4,12.959999999999999,4364
34.2,15.020000000000001,4435
11.4,15.0,4447
10.8,14.920000000000002,4457
10.8,14.879999999999999,4467
10.8,14.540000000000001,4478
12.4,14.6,4491
10.4,14.419999999999998,4501
10.0,13.979999999999999,4511
11.2,13.74,4523
10.2,13.219999999999999,4532
10.2,10.82,4542
9.4,10.62,4552
9.4,10.48,4562
11.0,10.5,4572
13.6,10.780000000000001,4587
11.2,10.66,4599
10.4,10.66,4610
10.4,10.7,4621
9.8,10.559999999999999,4631
11.4,10.680000000000001,4643
10.2,10.680000000000001,4651
11.0,10.84,4663
10.8,10.98,4676
12.6,11.14,4688
9.8,10.76,4699
11.0,10.74,4711
13.2,11.02,4723
10.2,11.0,4732
9.0,10.92,4741
10.2,10.8,4751
11.4,10.919999999999998,4763
9.6,10.78,4772
10.4,10.739999999999998,4782
12.0,10.679999999999998,4795
9.8,10.679999999999998,4805
11.0,10.680000000000001,4815
10.0,10.36,4825
10.6,10.4,4835
10.6,10.56,4845
11.4,10.68,4857
9.2,10.46,4867
11.8,10.68,4880
11.0,10.739999999999998,4892
9.8,10.52,4902
12.6,10.8,4917
12.0,10.9,4928
11.0,11.0,4941
10.6,11.0,4951
12.2,11.16,4963
12.8,11.3,4974
10.8,11.46,4985
9.6,11.239999999999998,4994
10.6,11.2,5004
9.2,11.14,5013
10.0,10.88,5023
10.8,10.76,5032
11.0,10.76,5042
11.4,10.84,5051
11.4,10.76,5061
10.0,10.48,5069
9.2,10.319999999999999,5077
10.8,10.440000000000001,5087
13.8,10.76,5099
9.8,10.82,5109
9.0,10.72,5118
10.4,10.680000000000001,5127
11.2,10.7,5137
10.2,10.579999999999998,5148
9.0,10.34,5157
9.8,10.32,5167
12.6,10.66,5178
12.0,10.780000000000001,5189
12.6,10.66,5199
16.2,11.3,5209
11.8,11.579999999999998,5222
11.4,11.680000000000001,5233
10.0,11.56,5242
10.4,11.58,5252
14.2,12.100000000000001,5265
14.8,12.6,5276
10.0,12.34,5286
9.8,12.120000000000001,5296
10.6,11.92,5306
9.6,11.260000000000002,5315
11.2,11.2,5327
10.2,11.079999999999998,5338
10.0,11.080000000000002,5348
10.0,11.04,5357
11.8,10.8,5370
10.4,10.36,5380
10.4,10.4,5390
10.2,10.440000000000001,5399
10.2,10.4,5408
10.2,10.46,5418
10.2,10.36,5428
11.6,10.5,5437
29.4,12.44,5446
16.6,13.1,5455
19.4,13.86,5469
16.6,14.479999999999999,5479
10.8,14.520000000000001,5490
10.8,14.580000000000002,5501
10.2,14.579999999999998,5511
9.8,14.540000000000001,5519
10.2,14.539999999999997,5527
10.8,14.459999999999999,5537
11.6,12.680000000000001,5550
11.0,12.120000000000001,5560
10.8,11.26,5570
9.4,10.540000000000001,5579
10.2,10.48,5588
11.0,10.499999999999998,5598
11.0,10.58,5610
10.6,10.66,5620
11.2,10.760000000000002,5630
12.6,10.940000000000001,5642
11.2,10.9,5652
10.8,10.879999999999999,5662
11.2,10.92,5671
12.6,11.24,5684
13.4,11.559999999999999,5696
11.6,11.620000000000001,5705
15.0,12.02,5716
17.0,12.66,5726
14.4,12.979999999999999,5736
10.6,12.780000000000001,5746
11.0,12.76,5756
10.2,12.7,5766
9.4,12.52,5776
9.0,12.16,5784
8.6,11.680000000000001,5792
9.6,11.479999999999999,5801
11.0,11.080000000000002,5813
10.2,10.4,5823
9.8,9.940000000000001,5832
10.8,9.96,5844
12.2,10.08,5857
9.2,9.98,5865
10.6,10.1,5874
10.4,10.24,5885
10.4,10.419999999999998,5894
9.2,10.379999999999999,5903
9.2,10.2,5911
10.2,10.2,5920
9.8,10.200000000000001,5930
9.2,10.040000000000001,5939
9.8,9.8,5949
10.4,9.92,5959
10.6,9.919999999999998,5969
11.0,9.98,5980
11.2,10.06,5991
10.6,10.2,6001
10.2,10.3,6012
9.4,10.219999999999999,6020
10.4,10.280000000000001,6030
9.8,10.34,6039
10.4,10.4,6049
9.4,10.3,6058
10.0,10.24,6067
10.4,10.180000000000001,6079
10.2,10.08,6088
10.0,10.02,6096
10.0,10.0,6105
10.8,10.14,6116
10.4,10.139999999999999,6126
9.8,10.139999999999999,6136
10.6,10.16,6148
9.8,10.2,6159
10.4,10.24,6169
10.2,10.219999999999999,6179
10.2,10.219999999999999,6188
9.6,10.18,6197
8.8,10.06,6205
9.8,9.959999999999999,6214
9.4,9.859999999999998,6223
11.4,10.02,6236
11.2,10.08,6247
11.2,10.219999999999999,6256
12.4,10.419999999999998,6271
9.8,10.379999999999999,6281
10.0,10.36,6291
9.6,10.36,6301
10.8,10.559999999999999,6311
9.2,10.499999999999998,6321
10.8,10.639999999999999,6330
11.0,10.6,6340
10.2,10.5,6351
9.2,10.3,6359
10.4,10.1,6369
10.2,10.139999999999997,6378
9.8,10.12,6387
10.2,10.18,6396
9.8,10.08,6405
10.2,10.180000000000001,6414
9.8,10.080000000000002,6423
9.6,9.940000000000001,6431
11.0,10.02,6442
10.0,10.099999999999998,6451
11.0,10.16,6461
9.6,10.1,6469
9.4,10.059999999999999,6478
10.8,10.120000000000001,6490
9.4,10.08,6498
10.8,10.139999999999999,6507
10.6,10.22,6518
11.0,10.36,6529
10.8,10.34,6538
11.4,10.48,6550
10.4,10.42,6559
11.2,10.58,6570
12.2,10.86,6582
12.0,10.979999999999999,6593
12.6,11.3,6602
13.8,11.6,6613
16.2,12.16,6625
14.6,12.52,6633
24.4,13.88,6642
10.2,13.76,6650
10.2,13.74,6661
9.2,13.540000000000001,6670
10.8,13.4,6681
9.2,13.120000000000001,6690
9.8,12.84,6699
10.0,12.459999999999999,6708
11.6,11.999999999999998,6719
10.2,11.56,6729
11.0,10.219999999999999,6741
9.8,10.18,6750
9.2,10.079999999999998,6759
10.2,10.18,6769
9.2,10.02,6777
9.8,10.080000000000002,6787
9.4,10.040000000000001,6796
9.2,9.96,6806
10.2,9.82,6816
9.4,9.739999999999998,6825
9.0,9.540000000000001,6834
9.8,9.54,6844
9.4,9.559999999999999,6853
10.0,9.540000000000001,6864
9.6,9.58,6873
10.6,9.66,6885
11.0,9.82,6896
9.2,9.82,6905
9.6,9.76,6916
10.0,9.82,6926
10.4,9.959999999999999,6938
9.0,9.88,6947
10.4,9.98,6957
9.4,9.919999999999998,6966
9.8,9.940000000000001,6975
9.2,9.8,6984
9.8,9.68,6993
10.0,9.76,7003
9.2,9.719999999999999,7013
9.2,9.64,7023
9.6,9.559999999999999,7033
8.6,9.52,7041
10.6,9.540000000000001,7053
9.6,9.559999999999999,7063
9.8,9.559999999999999,7073
9.6,9.6,7082
9.0,9.520000000000001,7091
9.2,9.440000000000001,7100
8.8,9.4,7108
10.0,9.48,7118
8.6,9.38,7126
9.6,9.48,7136
8.6,9.28,7144
9.8,9.3,7154
9.4,9.26,7163
9.2,9.22,7172
9.6,9.28,7182
9.6,9.319999999999999,7192
9.8,9.42,7201
9.4,9.36,7211
9.8,9.48,7220
10.0,9.52,7230
9.0,9.559999999999999,7239
10.4,9.62,7249
8.6,9.54,7257
9.2,9.540000000000001,7266
10.0,9.580000000000002,7277
9.4,9.56,7286
8.8,9.459999999999999,7295
9.6,9.48,7304
11.0,9.599999999999998,7317
9.2,9.52,7326
9.0,9.52,7334
9.2,9.4,7342
9.2,9.46,7350
9.2,9.46,7359
10.2,9.48,7369
9.8,9.52,7379
9.8,9.620000000000001,7388
8.6,9.52,7396
9.6,9.38,7405
9.2,9.38,7414
9.8,9.459999999999999,7424
8.6,9.4,7433
9.0,9.379999999999999,7441
9.8,9.44,7451
8.4,9.26,7459
9.8,9.26,7470
9.6,9.239999999999998,7480
9.2,9.3,7489
9.6,9.3,7499
9.2,9.3,7509
10.8,9.4,7521
9.6,9.5,7531
9.0,9.5,7539
10.4,9.559999999999999,7549
10.8,9.799999999999999,7561
9.4,9.76,7571
9.6,9.760000000000002,7580
8.8,9.72,7589
10.2,9.78,7600
10.0,9.86,7611
9.4,9.719999999999999,7621
9.4,9.7,7630
9.0,9.7,7639
9.2,9.580000000000002,7648
9.6,9.459999999999999,7658
9.4,9.46,7666
9.6,9.459999999999999,7676
9.2,9.5,7685
9.0,9.38,7693
10.2,9.4,7702
9.8,9.440000000000001,7712
10.0,9.499999999999998,7722
10.4,9.639999999999999,7732
10.2,9.74,7743
9.2,9.7,7752
10.8,9.84,7762
10.0,9.879999999999999,7772
10.0,9.959999999999999,7784
10.2,10.080000000000002,7795
10.0,10.059999999999999,7805
10.4,10.120000000000001,7816
9.6,10.08,7825
9.0,9.940000000000001,7834
9.8,9.9,7844
9.8,9.959999999999999,7854
9.8,9.86,7863
9.4,9.8,7872
10.0,9.8,7882
9.4,9.72,7892
9.0,9.620000000000001,7901
9.2,9.5,7909
9.4,9.48,7919
9.4,9.52,7928
9.6,9.5,7938
9.6,9.48,7948
9.0,9.4,7957
9.2,9.379999999999999,7966
9.4,9.319999999999999,7975
9.6,9.34,7985
10.0,9.440000000000001,7995
9.4,9.459999999999999,8004
10.0,9.52,8014
9.8,9.56,8024
9.8,9.580000000000002,8033
8.8,9.5,8041
10.4,9.64,8051
10.2,9.74,8061
9.2,9.72,8070
9.6,9.72,8080
9.6,9.68,8090
10.4,9.780000000000001,8102
9.8,9.76,8111
8.8,9.66,8120
9.0,9.58,8128
10.2,9.72,8139
9.6,9.639999999999999,8149
9.6,9.580000000000002,8159
9.2,9.580000000000002,8168
11.0,9.719999999999999,8181
9.4,9.7,8191
9.2,9.58,8200
9.8,9.58,8210
9.2,9.620000000000001,8219
9.6,9.68,8229
10.8,9.739999999999998,8241
9.6,9.739999999999998,8251
9.2,9.7,8260
9.2,9.7,8270
9.6,9.560000000000002,8279
8.4,9.459999999999999,8287
9.8,9.52,8298
9.8,9.52,8307
9.6,9.56,8317
9.6,9.56,8327
9.4,9.419999999999998,8337
9.4,9.399999999999999,8346
10.0,9.48,8357
10.0,9.56,8368
11.2,9.72,8381
8.8,9.76,8389
9.8,9.76,8399
9.4,9.72,8409
9.4,9.7,8418
10.2,9.76,8430
9.6,9.779999999999998,8440
9.0,9.739999999999998,8448
9.6,9.7,8458
10.8,9.780000000000001,8470
9.0,9.56,8478
10.0,9.68,8488
9.4,9.64,8498
9.8,9.68,8507
9.6,9.7,8517
9.2,9.6,8526
8.8,9.52,8535
9.4,9.559999999999999,8544
9.4,9.540000000000001,8553
9.2,9.379999999999999,8562
10.4,9.52,8572
9.6,9.48,8582
10.0,9.540000000000001,8592
9.4,9.5,8601
9.4,9.479999999999999,8610
10.0,9.559999999999999,8620
9.2,9.6,8630
10.2,9.68,8641
9.8,9.72,8651
9.0,9.700000000000001,8660
9.8,9.64,8670
9.2,9.6,8679
9.6,9.559999999999999,8689
9.6,9.58,8698
9.6,9.6,8708
9.6,9.56,8718
9.2,9.559999999999999,8728
10.2,9.559999999999999,8740
9.4,9.52,8750
9.6,9.58,8760
9.4,9.540000000000001,8769
9.8,9.6,8779
9.6,9.6,8789
9.0,9.540000000000001,8798
10.4,9.620000000000001,8811
10.8,9.74,8824
10.4,9.860000000000001,8835
10.8,9.92,8848
9.6,9.940000000000001,8858
10.6,10.040000000000001,8869
10.0,10.1,8880
11.0,10.220000000000002,8893
10.6,10.32,8905
11.8,10.6,8920
10.4,10.6,8932
11.0,10.620000000000001,8946
11.6,10.739999999999998,8961
16.2,11.28,8988
25.6,12.88,9038
22.2,14.040000000000001,9079
12.4,14.280000000000001,9095
10.6,14.24,9107
12.0,14.379999999999999,9122
12.6,14.459999999999999,9139
10.6,14.48,9151
10.0,14.38,9162
9.6,14.180000000000001,9171
9.8,13.540000000000001,9181
9.6,11.94,9191
9.4,10.66,9200
9.4,10.36,9210
9.0,10.2,9220
9.4,9.940000000000001,9229
10.4,9.720000000000002,9240
9.0,9.56,9249
10.0,9.559999999999999,9259
8.4,9.440000000000001,9267
10.0,9.459999999999999,9276
10.2,9.52,9287
9.4,9.52,9296
9.4,9.52,9305
9.0,9.52,9313
9.2,9.5,9321
9.6,9.42,9331
9.6,9.48,9340
9.0,9.379999999999999,9349
9.2,9.459999999999999,9359
9.4,9.4,9368
9.4,9.319999999999999,9377
9.0,9.28,9386
9.0,9.24,9396
9.6,9.3,9405
9.0,9.28,9413
9.2,9.24,9423
9.8,9.260000000000002,9434
10.0,9.36,9445
8.8,9.32,9453
9.2,9.3,9461
9.2,9.280000000000001,9470
10.0,9.38,9479
8.8,9.36,9487
10.2,9.419999999999998,9497
9.2,9.44,9506
9.4,9.46,9516
9.6,9.439999999999998,9526
9.6,9.4,9536
9.4,9.459999999999997,9545
9.2,9.46,9554
9.2,9.459999999999999,9562
9.0,9.360000000000001,9571
9.4,9.42,9580
8.6,9.26,9589
9.2,9.26,9598
9.4,9.26,9607
9.6,9.26,9615
9.2,9.220000000000002,9624
8.6,9.14,9633
9.0,9.12,9641
8.8,9.08,9649
8.6,9.04,9658
8.8,8.98,9666
9.6,9.079999999999998,9676
9.2,9.080000000000002,9684
9.2,9.059999999999999,9693
9.4,9.040000000000001,9701
9.2,9.040000000000001,9710
10.2,9.2,9721
10.0,9.3,9731
9.6,9.38,9740
9.2,9.44,9750
9.4,9.5,9759
9.2,9.459999999999999,9768
9.0,9.44,9777
9.2,9.44,9786
9.6,9.459999999999999,9795
10.2,9.559999999999999,9805
9.8,9.52,9815
10.0,9.52,9826
10.2,9.58,9836
9.4,9.6,9845
8.8,9.540000000000001,9853
9.6,9.58,9863
9.6,9.64,9873
9.2,9.639999999999999,9883
8.8,9.56,9891
10.0,9.54,9901
9.2,9.48,9910
9.6,9.44,9920
8.8,9.3,9928
9.6,9.320000000000002,9938
9.8,9.419999999999998,9948
9.6,9.419999999999998,9957
9.4,9.4,9966
8.8,9.36,9975
10.2,9.500000000000002,9985
9.6,9.46,9994
9.8,9.52,10004
10.0,9.559999999999999,10014
9.2,9.6,10022
9.6,9.6,10031
9.0,9.52,10040
9.6,9.52,10050
10.6,9.64,10061
10.2,9.780000000000001,10071
9.4,9.7,10080
9.4,9.680000000000001,10089
9.2,9.62,10098
9.6,9.58,10107
9.6,9.620000000000001,10115
9.6,9.620000000000001,10124
10.2,9.739999999999998,10134
10.4,9.82,10144
10.8,9.84,10154
10.4,9.86,10164
10.6,9.98,10174
10.6,10.1,10184
11.6,10.34,10193
10.6,10.44,10203
12.2,10.7,10213
11.8,10.919999999999998,10223
12.0,11.1,10233
18.4,11.899999999999999,10242
10.2,11.84,10251
9.4,11.739999999999998,10259
11.6,11.84,10270
11.8,11.959999999999999,10281
14.0,12.2,10290
22.0,13.34,10299
10.0,13.12,10308
10.6,13.0,10317
9.6,12.760000000000002,10326
9.8,11.9,10335
9.4,11.820000000000002,10344
10.0,11.879999999999999,10354
8.8,11.6,10363
9.2,11.34,10372
9.8,10.919999999999998,10382
8.6,9.58,10390
9.0,9.48,10398
9.6,9.38,10408
8.4,9.26,10416
9.0,9.180000000000001,10426
9.4,9.180000000000001,10435
8.8,9.059999999999999,10443
9.8,9.16,10453
9.4,9.18,10461
9.6,9.16,10471
9.2,9.219999999999999,10480
9.2,9.24,10489
9.2,9.2,10497
9.6,9.319999999999999,10506
9.8,9.4,10516
9.8,9.440000000000001,10526
9.2,9.48,10536
9.2,9.42,10545
9.6,9.44,10555
9.6,9.440000000000001,10565
10.0,9.52,10575
9.0,9.5,10584
9.0,9.48,10592
9.6,9.48,10602
9.2,9.419999999999998,10610
9.4,9.38,10619
9.0,9.36,10627
9.2,9.36,10636
9.8,9.379999999999999,10646
9.0,9.32,10654
9.4,9.26,10664
8.8,9.239999999999998,10673
10.2,9.36,10684
9.8,9.379999999999999,10693
8.8,9.34,10702
9.2,9.319999999999999,10711
9.2,9.34,10720
9.8,9.4,10730
9.0,9.319999999999999,10739
9.6,9.38,10749
9.0,9.34,10758
9.2,9.38,10767
9.2,9.28,10777
9.2,9.22,10787
10.2,9.36,10797
9.0,9.34,10805
9.2,9.34,10814
10.2,9.38,10824
9.4,9.419999999999998,10833
10.2,9.48,10843
9.0,9.48,10853
9.6,9.52,10863
8.6,9.46,10871
10.2,9.559999999999999,10881
9.2,9.46,10890
9.4,9.5,10899
8.4,9.42,10907
10.6,9.459999999999999,10919
9.8,9.5,10929
9.0,9.379999999999999,10938
9.2,9.4,10947
10.4,9.48,10957
9.6,9.580000000000002,10967
9.4,9.5,10976
10.2,9.6,10986
9.2,9.579999999999998,10995
10.0,9.74,11005
9.6,9.64,11015
9.6,9.620000000000001,11024
9.4,9.66,11033
9.4,9.680000000000001,11042
9.6,9.6,11052
10.0,9.64,11062
9.4,9.64,11071
10.2,9.639999999999999,11080
11.0,9.82,11090
10.2,9.84,11100
11.6,10.040000000000001,11110
12.2,10.3,11120
17.6,11.120000000000001,11129
10.6,11.24,11138
9.8,11.26,11147
10.0,11.260000000000002,11157
9.0,11.219999999999999,11165
9.6,11.16,11174
9.2,10.98,11183
9.6,10.92,11192
9.2,10.68,11201
8.6,10.319999999999999,11209
9.6,9.52,11219
9.6,9.419999999999998,11229
9.8,9.42,11239
10.0,9.419999999999998,11249
9.4,9.46,11258
9.8,9.48,11268
9.4,9.5,11277
9.8,9.52,11287
10.0,9.599999999999998,11298
8.8,9.620000000000001,11307
9.2,9.58,11316
9.6,9.580000000000002,11326
9.8,9.58,11336
9.0,9.48,11344
9.4,9.48,11354
9.2,9.419999999999998,11364
9.4,9.419999999999998,11374
9.4,9.379999999999999,11384
9.2,9.3,11393
9.6,9.38,11402
9.6,9.419999999999998,11411
8.8,9.34,11419
8.8,9.239999999999998,11428
8.8,9.219999999999999,11437
8.4,9.120000000000001,11445
10.2,9.22,11455
8.8,9.16,11464
8.8,9.1,11473
9.6,9.139999999999999,11483
9.2,9.1,11492
9.0,9.040000000000001,11500
9.2,9.080000000000002,11509
9.6,9.16,11519
9.0,9.180000000000001,11528
9.0,9.24,11537
9.0,9.12,11546
10.4,9.280000000000001,11557
9.6,9.36,11567
9.8,9.38,11577
9.2,9.38,11586
9.2,9.4,11596
9.6,9.440000000000001,11605
10.0,9.48,11615
9.4,9.52,11625
9.2,9.540000000000001,11634
9.6,9.6,11643
9.6,9.52,11653
9.4,9.5,11663
10.6,9.579999999999998,11675
8.6,9.52,11683
9.6,9.559999999999999,11692
8.8,9.48,11701
10.2,9.499999999999998,11712
9.4,9.5,11720
9.6,9.540000000000001,11730
9.8,9.559999999999999,11739
9.4,9.540000000000001,11749
9.4,9.54,11759
9.6,9.440000000000001,11769
10.0,9.58,11779
9.0,9.52,11788
9.8,9.620000000000001,11798
9.4,9.54,11806
9.0,9.5,11814
10.2,9.559999999999999,11825
9.8,9.559999999999999,11835
9.8,9.6,11845
9.4,9.6,11855
9.6,9.6,11865
9.2,9.52,11874
8.8,9.5,11882
9.0,9.419999999999998,11891
9.0,9.379999999999999,11899
9.6,9.440000000000001,11909
9.8,9.4,11919
9.2,9.34,11928
8.8,9.24,11937
10.0,9.3,11948
9.4,9.28,11958
10.0,9.36,11968
9.0,9.379999999999999,11977
9.6,9.440000000000001,11986
9.8,9.52,11996
9.4,9.5,12005
10.6,9.580000000000002,12015
10.0,9.66,12025
10.4,9.82,12035
9.4,9.76,12044
9.8,9.799999999999999,12054
10.6,9.86,12064
10.2,9.98,12072
10.0,10.02,12081
11.0,10.14,12091
10.6,10.26,12100
10.8,10.28,12110
10.6,10.34,12121
10.4,10.34,12130
10.2,10.42,12140
10.0,10.44,12149
11.2,10.5,12158
10.8,10.559999999999999,12167
11.4,10.7,12177
11.6,10.76,12187
11.6,10.860000000000003,12196
12.8,11.059999999999999,12205
10.8,11.08,12215
12.6,11.3,12225
15.2,11.8,12234
15.4,12.34,12244
15.6,12.78,12254
21.6,13.860000000000003,12263
14.2,14.14,12273
12.6,14.239999999999998,12282
12.2,14.3,12290
11.6,14.179999999999998,12299
12.8,14.379999999999999,12308
13.2,14.440000000000001,12317
14.8,14.4,12327
14.0,14.26,12335
11.8,13.88,12344
11.4,12.86,12353
12.4,12.680000000000001,12363
11.0,12.52,12373
11.2,12.42,12383
11.4,12.399999999999999,12394
13.4,12.459999999999999,12404
13.0,12.440000000000001,12413
11.4,12.1,12423
11.2,11.820000000000002,12432
11.2,11.760000000000002,12441
13.0,11.92,12451
12.0,11.88,12460
12.6,12.04,12471
10.8,12.0,12479
11.6,12.02,12489
11.8,11.86,12499
12.2,11.780000000000001,12508
11.2,11.760000000000002,12516
11.4,11.78,12524
12.2,11.879999999999999,12534
11.4,11.719999999999999,12544
12.8,11.8,12554
11.8,11.720000000000002,12563
11.4,11.78,12572
11.4,11.76,12581
11.4,11.72,12590
12.6,11.760000000000002,12599
11.0,11.74,12609
13.4,11.940000000000001,12619
11.0,11.82,12629
11.2,11.8,12640
11.2,11.64,12650
12.4,11.7,12660
12.2,11.78,12670
12.4,11.879999999999999,12679
11.6,11.900000000000002,12687
