Episode_Return,env_step,Episode_Return_smooth
16.0,16,16.0
40.0,56,28.0
24.0,80,26.666666666666668
13.0,93,23.25
19.0,112,22.4
11.0,123,20.5
24.0,147,21.0
41.0,188,23.5
28.0,216,24.0
19.0,235,23.5
53.0,288,27.2
23.0,311,25.5
12.0,323,24.3
16.0,339,24.6
15.0,354,24.2
23.0,377,25.4
25.0,402,25.5
39.0,441,25.3
28.0,469,25.3
17.0,486,25.1
16.0,502,21.4
12.0,514,20.3
14.0,528,20.5
14.0,542,20.3
22.0,564,21.0
19.0,583,20.6
12.0,595,19.3
18.0,613,17.2
13.0,626,15.7
37.0,663,17.7
19.0,682,18.0
37.0,719,20.5
17.0,736,20.8
14.0,750,20.8
23.0,773,20.9
13.0,786,20.3
19.0,805,21.0
13.0,818,20.5
24.0,842,21.6
40.0,882,21.9
14.0,896,21.4
23.0,919,20.0
22.0,941,20.5
34.0,975,22.5
22.0,997,22.4
17.0,1014,22.8
16.0,1030,22.5
28.0,1058,24.0
12.0,1070,22.8
25.0,1095,21.3
15.0,1110,21.4
14.0,1124,20.5
15.0,1139,19.8
11.0,1150,17.5
17.0,1167,17.0
17.0,1184,17.0
11.0,1195,16.5
13.0,1208,15.0
14.0,1222,15.2
32.0,1254,15.9
14.0,1268,15.8
10.0,1278,15.4
11.0,1289,15.0
11.0,1300,15.0
14.0,1314,14.7
10.0,1324,14.0
21.0,1345,15.0
9.0,1354,14.6
18.0,1372,15.0
12.0,1384,13.0
13.0,1397,12.9
26.0,1423,14.5
13.0,1436,14.7
14.0,1450,15.0
14.0,1464,15.0
10.0,1474,15.0
16.0,1490,14.5
11.0,1501,14.7
15.0,1516,14.4
13.0,1529,14.5
15.0,1544,14.7
13.0,1557,13.4
42.0,1599,16.3
15.0,1614,16.4
10.0,1624,16.0
10.0,1634,16.0
12.0,1646,15.6
11.0,1657,15.6
11.0,1668,15.2
22.0,1690,16.1
17.0,1707,16.3
13.0,1720,16.3
12.0,1732,13.3
20.0,1752,13.8
12.0,1764,14.0
37.0,1801,16.7
16.0,1817,17.1
10.0,1827,17.0
13.0,1840,17.2
13.0,1853,16.3
16.0,1869,16.2
12.0,1881,16.1
16.0,1897,16.5
18.0,1915,16.3
15.0,1930,16.6
12.0,1942,14.1
13.0,1955,13.8
12.0,1967,14.0
20.0,1987,14.7
11.0,1998,14.5
21.0,2019,15.0
11.0,2030,14.9
21.0,2051,15.4
17.0,2068,15.3
13.0,2081,15.1
11.0,2092,15.0
9.0,2101,14.6
11.0,2112,14.5
16.0,2128,14.1
12.0,2140,14.2
20.0,2160,14.1
11.0,2171,14.1
20.0,2191,14.0
17.0,2208,14.0
19.0,2227,14.6
12.0,2239,14.7
13.0,2252,15.1
20.0,2272,16.0
14.0,2286,15.8
12.0,2298,15.8
17.0,2315,15.5
15.0,2330,15.9
15.0,2345,15.4
18.0,2363,15.5
12.0,2375,14.8
10.0,2385,14.6
13.0,2398,14.6
11.0,2409,13.7
16.0,2425,13.9
15.0,2440,14.2
12.0,2452,13.7
20.0,2472,14.2
10.0,2482,13.7
12.0,2494,13.1
12.0,2506,13.1
13.0,2519,13.4
10.0,2529,13.1
14.0,2543,13.4
10.0,2553,12.8
14.0,2567,12.7
12.0,2579,12.7
10.0,2589,11.7
16.0,2605,12.3
14.0,2619,12.5
13.0,2632,12.6
11.0,2643,12.4
14.0,2657,12.8
12.0,2669,12.6
9.0,2678,12.5
12.0,2690,12.3
11.0,2701,12.2
8.0,2709,12.0
9.0,2718,11.3
10.0,2728,10.9
11.0,2739,10.7
8.0,2747,10.4
12.0,2759,10.2
13.0,2772,10.3
14.0,2786,10.8
11.0,2797,10.7
11.0,2808,10.7
10.0,2818,10.9
14.0,2832,11.4
11.0,2843,11.5
14.0,2857,11.8
10.0,2867,12.0
9.0,2876,11.7
12.0,2888,11.6
9.0,2897,11.1
12.0,2909,11.2
9.0,2918,11.0
11.0,2929,11.1
19.0,2948,11.6
10.0,2958,11.5
13.0,2971,11.4
15.0,2986,11.9
11.0,2997,12.1
11.0,3008,12.0
9.0,3017,12.0
9.0,3026,11.7
14.0,3040,12.2
10.0,3050,12.1
8.0,3058,11.0
11.0,3069,11.1
10.0,3079,10.8
10.0,3089,10.3
9.0,3098,10.1
10.0,3108,10.0
11.0,3119,10.2
12.0,3131,10.5
11.0,3142,10.2
11.0,3153,10.3
10.0,3163,10.5
18.0,3181,11.2
11.0,3192,11.3
14.0,3206,11.7
10.0,3216,11.8
11.0,3227,11.9
12.0,3239,12.0
10.0,3249,11.8
10.0,3259,11.7
11.0,3270,11.7
11.0,3281,11.8
13.0,3294,11.3
11.0,3305,11.3
14.0,3319,11.3
12.0,3331,11.5
12.0,3343,11.6
14.0,3357,11.8
12.0,3369,12.0
12.0,3381,12.2
10.0,3391,12.1
11.0,3402,12.1
13.0,3415,12.1
10.0,3425,12.0
11.0,3436,11.7
11.0,3447,11.6
10.0,3457,11.4
11.0,3468,11.1
16.0,3484,11.5
9.0,3493,11.2
13.0,3506,11.5
13.0,3519,11.7
10.0,3529,11.4
12.0,3541,11.6
15.0,3556,12.0
10.0,3566,11.9
14.0,3580,12.3
14.0,3594,12.6
11.0,3605,12.1
10.0,3615,12.2
9.0,3624,11.8
13.0,3637,11.8
12.0,3649,12.0
10.0,3659,11.8
11.0,3670,11.4
9.0,3679,11.3
12.0,3691,11.1
13.0,3704,11.0
9.0,3713,10.8
9.0,3722,10.7
19.0,3741,11.7
19.0,3760,12.3
13.0,3773,12.4
9.0,3782,12.3
14.0,3796,12.6
14.0,3810,13.1
10.0,3820,12.9
11.0,3831,12.7
11.0,3842,12.9
13.0,3855,13.3
13.0,3868,12.7
12.0,3880,12.0
14.0,3894,12.1
9.0,3903,12.1
11.0,3914,11.8
13.0,3927,11.7
11.0,3938,11.8
9.0,3947,11.6
9.0,3956,11.4
12.0,3968,11.3
8.0,3976,10.8
11.0,3987,10.7
13.0,4000,10.6
11.0,4011,10.8
12.0,4023,10.9
17.0,4040,11.3
12.0,4052,11.4
10.0,4062,11.5
10.0,4072,11.6
11.0,4083,11.5
9.0,4092,11.6
9.0,4101,11.4
9.0,4110,11.0
14.0,4124,11.3
10.0,4134,11.1
10.0,4144,10.4
17.0,4161,10.9
10.0,4171,10.9
11.0,4182,11.0
9.0,4191,10.8
11.0,4202,11.0
11.0,4213,11.2
10.0,4223,11.3
10.0,4233,10.9
12.0,4245,11.1
12.0,4257,11.3
9.0,4266,10.5
11.0,4277,10.6
10.0,4287,10.5
9.0,4296,10.5
10.0,4306,10.4
10.0,4316,10.3
12.0,4328,10.5
11.0,4339,10.6
11.0,4350,10.5
9.0,4359,10.2
10.0,4369,10.3
13.0,4382,10.5
10.0,4392,10.5
9.0,4401,10.5
10.0,4411,10.5
11.0,4422,10.6
8.0,4430,10.2
11.0,4441,10.2
10.0,4451,10.1
10.0,4461,10.2
10.0,4471,10.2
10.0,4481,9.9
11.0,4492,10.0
12.0,4504,10.3
12.0,4516,10.5
9.0,4525,10.3
10.0,4535,10.5
10.0,4545,10.4
9.0,4554,10.3
13.0,4567,10.6
16.0,4583,11.2
9.0,4592,11.1
9.0,4601,10.9
10.0,4611,10.7
13.0,4624,10.8
10.0,4634,10.9
10.0,4644,10.9
12.0,4656,11.1
9.0,4665,11.1
12.0,4677,11.0
12.0,4689,10.6
11.0,4700,10.8
13.0,4713,11.2
16.0,4729,11.8
13.0,4742,11.8
13.0,4755,12.1
15.0,4770,12.6
24.0,4794,13.8
10.0,4804,13.9
10.0,4814,13.7
11.0,4825,13.6
14.0,4839,13.9
9.0,4848,13.5
9.0,4857,12.8
10.0,4867,12.5
20.0,4887,13.2
18.0,4905,13.5
21.0,4926,13.2
40.0,4966,16.2
10.0,4976,16.2
12.0,4988,16.3
10.0,4998,15.9
10.0,5008,16.0
25.0,5033,17.6
29.0,5062,19.5
10.0,5072,18.5
10.0,5082,17.7
9.0,5091,16.5
10.0,5101,13.5
12.0,5113,13.7
9.0,5122,13.4
10.0,5132,13.4
10.0,5142,13.4
9.0,5151,11.8
9.0,5160,9.8
9.0,5169,9.7
9.0,5178,9.6
10.0,5188,9.7
10.0,5198,9.7
8.0,5206,9.3
14.0,5220,9.8
109.0,5329,19.7
46.0,5375,23.3
49.0,5424,27.3
45.0,5469,30.9
12.0,5481,31.2
12.0,5493,31.5
9.0,5502,31.4
10.0,5512,31.4
9.0,5521,31.5
11.0,5532,31.2
10.0,5542,21.3
12.0,5554,17.9
10.0,5564,14.0
9.0,5573,10.4
10.0,5583,10.2
11.0,5594,10.1
10.0,5604,10.2
10.0,5614,10.2
11.0,5625,10.4
10.0,5635,10.3
12.0,5647,10.5
8.0,5655,10.1
10.0,5665,10.1
9.0,5674,10.1
10.0,5684,10.1
10.0,5694,10.0
10.0,5704,10.0
9.0,5713,9.9
9.0,5722,9.7
12.0,5734,9.9
12.0,5746,9.9
9.0,5755,10.0
9.0,5764,9.9
10.0,5774,10.0
9.0,5783,9.9
8.0,5791,9.7
11.0,5802,9.8
12.0,5814,10.1
11.0,5825,10.3
12.0,5837,10.3
10.0,5847,10.1
10.0,5857,10.2
14.0,5871,10.7
11.0,5882,10.8
12.0,5894,11.1
10.0,5904,11.3
10.0,5914,11.2
10.0,5924,11.0
10.0,5934,10.9
9.0,5943,10.6
9.0,5952,10.5
11.0,5963,10.6
12.0,5975,10.4
10.0,5985,10.3
9.0,5994,10.0
9.0,6003,9.9
9.0,6012,9.8
9.0,6021,9.7
9.0,6030,9.6
10.0,6040,9.7
9.0,6049,9.7
9.0,6058,9.5
10.0,6068,9.3
9.0,6077,9.2
12.0,6089,9.5
12.0,6101,9.8
10.0,6111,9.9
9.0,6120,9.9
13.0,6133,10.3
9.0,6142,10.2
9.0,6151,10.2
9.0,6160,10.2
11.0,6171,10.3
10.0,6181,10.4
9.0,6190,10.1
9.0,6199,9.8
8.0,6207,9.6
9.0,6216,9.6
8.0,6224,9.1
10.0,6234,9.2
12.0,6246,9.5
16.0,6262,10.2
11.0,6273,10.2
9.0,6282,10.1
8.0,6290,10.0
10.0,6300,10.1
